source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-06f7c6_086284-2026,MightyStat Pulse Oximeters,Purchase of Pulse Oximeters for West Lancashire Community Services.,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,,,GBP,2026-09-11,,award,complete,,https://www.find-tender.service.gov.uk/Notice/086284-2026,2026-09-11T12:00:18.792226+00:00
FTS,ocds-h6vhtk-06f7c1_086283-2026,The Supply of Classroom and Educational Furniture,"The supply of Classroom and Educational furniture across all College campuses, via a direct award through the CPC furniture framework.",The City of Liverpool College,,,GBP,2026-09-11,,award,complete,39100000,https://www.find-tender.service.gov.uk/Notice/086283-2026,2026-09-11T12:00:18.792254+00:00
FTS,ocds-h6vhtk-06f7c5_086282-2026,Recruitment services,Recruitment services - Gravitas,NHS Property Services Limited,,,GBP,2026-09-11,,award,complete,,https://www.find-tender.service.gov.uk/Notice/086282-2026,2026-09-11T12:00:18.792260+00:00
FTS,ocds-h6vhtk-06f7c4_086281-2026,UKRI-6367 NERC BAS Seabirds Tracking Loggers,Provision for loggers for tracking seabirds at UKRI NERC BAS.,UK Research & Innovation (UKRI),,,GBP,2026-09-11,,award,complete,,https://www.find-tender.service.gov.uk/Notice/086281-2026,2026-09-11T12:00:18.792265+00:00
FTS,ocds-h6vhtk-05182c_086280-2026,Provision of a Leachate Tankering Service,"East Sussex County Council (ESCC) as Waste Disposal Authority (WDA), must ensure that its old landfill sites, operated since 1974, do not pose a threat to the environment. Landfill gas and leachate are of primary concern.",East Sussex County Council,,,GBP,2026-09-11,,award,complete,,https://www.find-tender.service.gov.uk/Notice/086280-2026,2026-09-11T12:00:18.792269+00:00
FTS,ocds-h6vhtk-06f7c3_086279-2026,Primary Care Enhanced Services,"NHS Lincolnshire ICB is intending to utilise direct award process C of the Provider Selection Regime regulations to award a contract for the provision of:
-	Primary Care Enhanced Services, including: Phlebotomy, Pessaries, DOAC, Gonadorelins (Zoladex), Specialised Drug Monitoring, Safeguarding, DVT Assessment & Management including D-Dimer Testing, Older Adults.",NHS LINCOLNSHIRE INTEGRATED CARE BOARD,,,GBP,2026-09-11,,award,complete,85121100,https://www.find-tender.service.gov.uk/Notice/086279-2026,2026-09-11T12:00:18.792273+00:00
FTS,ocds-h6vhtk-05f56a_086278-2026,White Goods & Wider Essentials - Crisis Resilience Fund,"Cheshire East Council is commissioning the provision of white goods, wider essentials and related services across the borough. 
The required provision will include the supply, delivery, installation/set up and, where appropriate, disposal of any replaced white goods/wider essentials, where new/reconditioned items are being supplied.  
White goods/wider essentials that must be provided refer to: 
•	Washing machines 
•	Electric cookers  
•	Fridge freezers  
•	Under-counter fridges with ice boxes  ",Cheshire East Council,,,GBP,2026-09-11,,award,complete,,https://www.find-tender.service.gov.uk/Notice/086278-2026,2026-09-11T12:00:18.792282+00:00
FTS,ocds-h6vhtk-06f7c2_086277-2026,Insourced Services for Urgent Treatment Centre,"University Hospitals of Leicester NHS Trust (UHL) is commencing a programme of Pre- Market Engagement in relation to the future operation of a new Urgent Treatment Centre (UTC) located at Leicester Royal Infirmary (LRI).
UHL is currently undertaking a significant programme of investment in its urgent and emergency care estate, including the development of a new purpose-built UTC at
Leicester Royal Infirmary. The facility is expected to become operational in late 2027 and will form an important c",University Hospitals of Leicester NHS Trust,,,GBP,2026-09-11,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/086277-2026,2026-09-11T12:00:18.792295+00:00
FTS,ocds-h6vhtk-06f7c1_086276-2026,The Supply of Classroom and Educational Furniture,This contract has already been awarded for the supply of classroom and educational furniture via the CPC framework for furniture requirements.,The City of Liverpool College,,,GBP,2026-09-11,2026-09-12,tender,active,39100000,https://www.find-tender.service.gov.uk/Notice/086276-2026,2026-09-11T12:00:18.792301+00:00
FTS,ocds-h6vhtk-06f7c0_086275-2026,Ulysees System Safeguard Service,"NHS Surrey and Sussex Integrated Care Board has awarded a contract for the Ulysees software system.
The Ulysses safeguard system is a licence and support for updates, helpdesk, forum, user meetings / webinars for the Risk, Request for Information (used for complaints and PALS) and Incident modules.
The system enables successful management of risk registers, complaints and PALS records and correspondence (including MP enquiries), legal services records, and patient safety and incident reporting d",NHS SURREY AND SUSSEX INTEGRATED CARE BOARD,,,GBP,2026-09-11,,award,complete,,https://www.find-tender.service.gov.uk/Notice/086275-2026,2026-09-11T12:00:18.792309+00:00
