source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-077a99_091006-2026,Supply and Installation of Communal Entrance Doors,"Supply and installation of communal entrance doors and associated services at various addresses across VIVID stock, via a programme of works. Call-off from LHC framework.",VIVID Housing Ltd,,,GBP,2026-09-25,,award,complete,45421131,https://www.find-tender.service.gov.uk/Notice/091006-2026,2026-09-25T12:32:21.983290+00:00
FTS,ocds-h6vhtk-077a98_091005-2026,Provision of Cleaning and Associated Services,"The Supplier shall provide a comprehensive cleaning service throughout the premises delivered in a safe and efficient manner. The Supplier shall take responsibility for maintaining all identified internal cleanable areas including fixtures, fittings, furniture and finishes, to minimise degradation, enhance asset life cycle and ensure high standards are maintained. The Supplier is required to provide a high quality service within the scope of the Specification to include, but not be limited to:
-",Registers of Scotland,,2850000.0,GBP,2026-09-25,2026-10-30,tender,active,90910000,https://www.find-tender.service.gov.uk/Notice/091005-2026,2026-09-25T12:32:21.983323+00:00
FTS,ocds-h6vhtk-077a97_091004-2026,Switchgear Maintenance,Switchgear Maintenance GHC,Gloucestershire Health and Care NHS Foundation Trust,,,GBP,2026-09-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/091004-2026,2026-09-25T12:32:21.983330+00:00
FTS,ocds-h6vhtk-077a96_091003-2026,Post Office Branch - St Mary Street,"Post Office Ltd is looking for a successful retailer to incorporate a Post Office Local into their existing or proposed business.
The offer available in this Post Office would be:
Post Office Local - integrating Post Office services into a vibrant and sustainable retail business, so they can be offered over the same opening hours. The exact layout and design will be agreed with you to suit your business.
Estimated Post Office fees:
In the current location in the range of £8,000 - £14,000 per ann",Post Office Limited,,,GBP,2026-09-25,2026-10-05,tender,active,,https://www.find-tender.service.gov.uk/Notice/091003-2026,2026-09-25T12:32:21.983336+00:00
FTS,ocds-h6vhtk-077a95_091002-2026,Assisted Accommodation with Housing Related Support and Tenancy Support Services,"Lincolnshire Partnership NHS Foundation Trust recognises the significant role that suitable accommodation, housing stability and social inclusion play in supporting individuals to live independently, participate within their communities and maintain sustainable tenancies. Access to safe, affordable and appropriate accommodation is a key factor in improving wellbeing, reducing social exclusion and supporting positive life outcomes. Housing instability is frequently associated with increased relia",Lincolnshire Partnership NHS Foundation Trust,,350000.0,GBP,2026-09-25,2026-10-21,tender,active,,https://www.find-tender.service.gov.uk/Notice/091002-2026,2026-09-25T12:32:21.983342+00:00
FTS,ocds-h6vhtk-077a94_091001-2026,Battery Units for Theatres,Maintenance of Theatre Lights. CGH. GMS,GLOUCESTERSHIRE HOSPITALS SUBSIDIARY COMPANY LIMITED,,,GBP,2026-09-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/091001-2026,2026-09-25T12:32:21.983347+00:00
FTS,ocds-h6vhtk-077a93_091000-2026,Client Transport Services 2026 - 2034 - SEND,Client Transport Services 2026 - 2034 - Lot 2 Enhanced Needs Transport - Taxi/MPV (1-8 passenger seats) - SEND,Surrey County Council,,,GBP,2026-09-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/091000-2026,2026-09-25T12:32:21.983352+00:00
FTS,ocds-h6vhtk-077a92_090999-2026,Post Office Branch - Holt Heath,"Post Office Ltd is looking for a successful retailer to incorporate a Post Office Local into their existing or proposed business.
The offer available in this Post Office would be:
Post Office Local - integrating Post Office services into a vibrant and sustainable retail business, so they can be offered over the same opening hours. The exact layout and design will be agreed with you to suit your business.
Estimated Post Office fees:
In the current location in the range of £18,000 - £22,500 per an",Post Office Limited,,,GBP,2026-09-25,2026-10-21,tender,active,,https://www.find-tender.service.gov.uk/Notice/090999-2026,2026-09-25T12:32:21.983365+00:00
FTS,ocds-h6vhtk-077a91_090998-2026,Application Management and Payment Processing Software,"Provision of the Lightning Reach cloud-based platform.  The service will provide a single digital application and assessment system for residents, including eligibility checks, identity verification, referral management, financial support delivery, reporting, staff training, and ongoing support. The solution will be supplied as a fully managed SaaS platform with implementation and onboarding services.",Stockton on Tees Borough Council,,,GBP,2026-09-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/090998-2026,2026-09-25T12:32:21.983372+00:00
FTS,ocds-h6vhtk-06937f_090997-2026,616_27 Personal Safety and Security Equipment,"ESPO is a trading department of Leicestershire County Council. It is a non-profit making body owned and operated jointly by six local authorities. We provide a catalogue range, providing our customers with access to over 28,000 products that cover all key areas of education and wider public sector requirements.
We are establishing a catalogue framework covering the supply of personal safety and security equipment, including; property marking markers, counterfeit detection lamps, personal attack ","Leicestershire County Council, trading as ESPO",,1416667.0,GBP,2026-09-25,2026-10-28,tender,active,,https://www.find-tender.service.gov.uk/Notice/090997-2026,2026-09-25T12:32:21.983381+00:00
FTS,ocds-h6vhtk-077a90_090996-2026,Contract for the Purchase of up to 22 x Waste Collection Vehicles,"The City and County of Swansea (‘the Council’) invites Tenders for the supply of certain Goods (‘the Goods’) and Services (the ‘Services’), more particularly described in the Specification.  The Invitation to Tender is comprised of 3 vehicle specifications as follows
Specification 	Description
1	26t GVW 6X2 Rear Steer Refuse Collection Vehicle c/w Bin Lift 
2	27t GVW 6X2 Rear Steer Electric Refuse Collection Vehicle c/w Bin Lift
3	26t GVW 6X2 Rear Steer Twin Compartment Refuse Collection Vehicle",City & County of Swansea,,6000000.0,GBP,2026-09-25,2026-10-26,tender,active,,https://www.find-tender.service.gov.uk/Notice/090996-2026,2026-09-25T12:32:21.983388+00:00
FTS,ocds-h6vhtk-077a8f_090995-2026,PURCH3050 - PPE1005102 Direct Award for the Provision of Dental Haptics for UG Teaching,PURCH3050 - PPE1005102 Direct Award for the Provision of Dental Haptics for UG Teaching,University of Glasgow,,,GBP,2026-09-25,,award,complete,33130000,https://www.find-tender.service.gov.uk/Notice/090995-2026,2026-09-25T12:32:21.983393+00:00
FTS,ocds-h6vhtk-077a8e_090994-2026,"Measured Term Contract for Combined Re-Roofing, Re-Rendering, EWI and Solar PV Programme","North Ayrshire Council (""the Council"") invites tenders for the provision of a Measured `Term Contract for a combined re-roofing, re-rendering, external wall insulation and solar photovoltaic (PV) installation programme to residential properties at various locations throughout North Ayrshire.
The initial contract period will be three (3) years from the commencement date of 1 April 2027 to 31 March 2030, with the option to extend for up to two (2) additional periods of twelve (12) months each, at ",North Ayrshire Council,,44894399.0,GBP,2026-09-25,2026-10-26,tender,active,45260000,https://www.find-tender.service.gov.uk/Notice/090994-2026,2026-09-25T12:32:21.983398+00:00
FTS,ocds-h6vhtk-077a8d_090993-2026,Feedly Renewal,"Direct award is required to renew Feedly Enterprise (Standard) following two unsuccessful competitive procurement exercises under the TPAS 2 framework. This approach represents the lowest-risk option for maintaining the department's horizon scanning capability, ensuring continuity of critical services.","Department for Science, Innovation & Technology",,,GBP,2026-09-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/090993-2026,2026-09-25T12:32:21.983402+00:00
FTS,ocds-h6vhtk-069e2d_090992-2026,WAS-ITT-62897 - Swansea Ambulance Station and Samlet NEPTS Hub Development,"Welsh Ambulance Service University NHS Trust is seeking to appoint a suitably qualified contractor to undertake the development works at Swansea Ambulance Station and the Samlet NEPTS Hub. The scope of works includes minor internal reconfiguration works at Samlet Road, the installation of shoreline charging infrastructure, and the creation of a dedicated MRD space within the existing Swansea MRD garage to support Infection Prevention and Control (IPC) and decontamination processes.",Welsh Ambulance Services NHS Trust,,,GBP,2026-09-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/090992-2026,2026-09-25T12:32:21.983406+00:00
FTS,ocds-h6vhtk-077a8c_090991-2026,To provide Quantity Surveying and Contract Administration services in relation to COL Welfare Facilities Refurbishment Project across RIBA Stages 0–7,To provide Quantity Surveying and Contract Administration services in relation to COL Welfare Facilities Refurbishment Project across RIBA Stages 0–7. Mini-Comp,The Mayor and Commonalty and Citizens of the City of London,,,GBP,2026-09-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/090991-2026,2026-09-25T12:32:21.983410+00:00
FTS,ocds-h6vhtk-077a8b_090990-2026,Hopwood Hall College - Provision of HR & Payroll System,"Hopwood Hall College seeks to appoint a suitably experienced supplier to provide, implement, and support a fully integrated HR and Payroll system. For more information, please review tender documents.",Hopwood Hall College,,420000.0,GBP,2026-09-25,2026-10-23,tender,active,,https://www.find-tender.service.gov.uk/Notice/090990-2026,2026-09-25T12:32:21.983414+00:00
FTS,ocds-h6vhtk-077a84_090989-2026,Cognassist software,"Implementing Cognassist enables CUA to proactively identify hidden cognitive needs and neurodivergence at scale through automated, scientifically validated digital assessments during onboarding. By delivering personalised support modules and tailored strategies, the platform directly improves individual retention, engagement, and performance outcomes. Cognassist automatically generates audit-grade evidence and documentation, ensuring full compliance with regulatory funding requirements thereby e",Coventry University,,,GBP,2026-09-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/090989-2026,2026-09-25T12:32:21.983418+00:00
FTS,ocds-h6vhtk-077a8a_090988-2026,Interim Financial Planning Manager Consultant,To appoint an interim financial planning manager for Wiltshire Council for the financial services,Wiltshire Council,,,GBP,2026-09-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/090988-2026,2026-09-25T12:32:21.983423+00:00
FTS,ocds-h6vhtk-077a89_090987-2026,Client Transport Services 2026 - 2034 - SEND,Client Transport Services 2026 - 2034 - Lot 2 Enhanced Needs Transport - Taxi/MPV (1-8 passenger seats) - SEND,Surrey County Council,,,GBP,2026-09-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/090987-2026,2026-09-25T12:32:21.983429+00:00
