source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-06ce56_068025-2026,Holme Beck Path Retaining Wall Rebuild Scheme,Holme Beck Path masonry retaining wall rebuild,The North Yorkshire Council,,,GBP,2026-07-19,,award,complete,,https://www.find-tender.service.gov.uk/Notice/068025-2026,2026-07-19T09:03:31.638992+00:00
FTS,ocds-h6vhtk-06ce55_068024-2026,Cyber Data Resilience,This project is for Cyber Data Resilience 26/31.,Surrey and Borders Partnership NHS Foundation Trust,,,GBP,2026-07-18,,award,complete,,https://www.find-tender.service.gov.uk/Notice/068024-2026,2026-07-19T09:03:31.639022+00:00
FTS,ocds-h6vhtk-06ce54_068023-2026,Signatures for Office 365,This project is for the Signatures for Office 365.,Surrey and Borders Partnership NHS Foundation Trust,,,GBP,2026-07-18,,award,complete,,https://www.find-tender.service.gov.uk/Notice/068023-2026,2026-07-19T09:03:31.639029+00:00
FTS,ocds-h6vhtk-06ce53_068022-2026,Condeco Licenses and Support -26/27,This project is for Condeco Licenses and Support.,Surrey and Borders Partnership NHS Foundation Trust,,,GBP,2026-07-18,,award,complete,,https://www.find-tender.service.gov.uk/Notice/068022-2026,2026-07-19T09:03:31.639034+00:00
FTS,ocds-h6vhtk-0670c3_068021-2026,Lumero Educational Trust - Financial Management Software,,,,,GBP,2026-07-18,,tenderCancellation,cancelled,,https://www.find-tender.service.gov.uk/Notice/068021-2026,2026-07-19T09:03:31.639040+00:00
FTS,ocds-h6vhtk-06ce52_068020-2026,Invitation to Tender (ITT)-For: Transport and confidential material movement services for British Council-Bangladesh,"BC Services Bangladesh Limited a local entity of The British Council invites reputed and experienced vendors to participate in a tendering exercise to provide transport services across Bangladesh. As British Council Bangladesh operations continue to expand nationwide, there is significant potential for growth in the demand for transport services. In view of this expansion, we invite interested service providers to take part in this tender.
Additionally, BC Services Bangladesh Limited a local ent",British Council,,1000000.0,GBP,2026-07-18,2026-08-12,tender,active,,https://www.find-tender.service.gov.uk/Notice/068020-2026,2026-07-19T09:03:31.639046+00:00
Contracts Finder,ocds-b5fd17-70cc6c4a-496a-41ea-9c40-ae54fb9cf2cd_60dd2936-1287-4648-8622-1c1c35f67512-907030,"N&I Hardware VAR, Licencing, Support and Maintenance of Hardware Asset","a Single Strategic Channel Partner Contract also known to the industry as a (Value-Added Reseller (VAR), that can assist with all of the infrastructure refresh activity required over the next 5 years.

Additional information: 
N&I Hardware VAR - Order form",Home Office,,,GBP,2026-07-18,2026-07-02,awardUpdate,complete,44316400,https://www.contractsfinder.service.gov.uk/Notice/60dd2936-1287-4648-8622-1c1c35f67512-907030,2026-07-19T09:03:34.181552+00:00
Contracts Finder,ocds-b5fd17-1d83dcfa-3ae8-4ccf-9f4f-b20d43cf6a0f_2e5e700b-cc91-4672-8fec-b545dede0990-907017,SEN18823-SEN-TAXI - BIRCH WOOD SCHOOL - GRANGE DRIVE,SEN18823-SEN-TAXI - BIRCH WOOD SCHOOL - GRANGE DRIVE,Leicestershire County Council,,35880.0,GBP,2026-07-18,2026-07-15,award,complete,60000000,https://www.contractsfinder.service.gov.uk/Notice/2e5e700b-cc91-4672-8fec-b545dede0990-907017,2026-07-19T09:03:34.181800+00:00
Contracts Finder,ocds-b5fd17-ffea1adc-6d57-43f6-9fc3-175cc5b69b0e_e3107422-5dc0-4c13-98a0-9aa65c5e5457-907015,SEN18820-SEN-TAXI-DOROTHY GOODMAN UPPER BARWELL,SEN18820-SEN-TAXI-DOROTHY GOODMAN UPPER BARWELL,Leicestershire County Council,,31200.0,GBP,2026-07-18,2026-07-15,award,complete,60000000,https://www.contractsfinder.service.gov.uk/Notice/e3107422-5dc0-4c13-98a0-9aa65c5e5457-907015,2026-07-19T09:03:34.181986+00:00
Contracts Finder,ocds-b5fd17-846e9189-08a9-42a1-96f4-0c89253abeee_ac534f2b-e42f-4684-bc87-33e040790870-907013,SEN18800-SEN-TAXI - BIRKETT HOUSE SENIORS-COUNTESTHORPE,SEN18800-SEN-TAXI - BIRKETT HOUSE SENIORS-COUNTESTHORPE,Leicestershire County Council,,25480.0,GBP,2026-07-18,2026-07-15,award,complete,60000000,https://www.contractsfinder.service.gov.uk/Notice/ac534f2b-e42f-4684-bc87-33e040790870-907013,2026-07-19T09:03:34.182168+00:00
Contracts Finder,ocds-b5fd17-b5f69ec0-8bca-4830-8e65-ce6ac9871a81_f7ef559c-b43d-4d86-8c6a-ee335a42b69d-907012,SEN18781-SEN-TAXI-ASHMOUNT SCHOOL,SEN18781-SEN-TAXI-ASHMOUNT SCHOOL,Leicestershire County Council,,37700.0,GBP,2026-07-18,2026-07-15,award,complete,60000000,https://www.contractsfinder.service.gov.uk/Notice/f7ef559c-b43d-4d86-8c6a-ee335a42b69d-907012,2026-07-19T09:03:34.182346+00:00
Contracts Finder,ocds-b5fd17-992e0965-5b92-448f-b985-897ca31315fd_79d8b595-4e67-4f8b-90ff-27b3fa9c12e6-907010,SEN18763-SEN-TAXI-BIRKETT HOUSE SCHOOL,SEN18763-SEN-TAXI-BIRKETT HOUSE SCHOOL,Leicestershire County Council,,27292.0,GBP,2026-07-18,2026-07-15,award,complete,60000000,https://www.contractsfinder.service.gov.uk/Notice/79d8b595-4e67-4f8b-90ff-27b3fa9c12e6-907010,2026-07-19T09:03:34.182517+00:00
Contracts Finder,ocds-b5fd17-8b81c8e3-a664-4b94-b520-dbadd9ba1525_667934c5-5248-41f0-8a0e-e81aa92d32be-907004,SEN18709-SEN-TAXI -ASHMOUNT SCHOOL,SEN18709-SEN-TAXI -ASHMOUNT SCHOOL,Leicestershire County Council,,17654.0,GBP,2026-07-18,2026-07-15,award,complete,60000000,https://www.contractsfinder.service.gov.uk/Notice/667934c5-5248-41f0-8a0e-e81aa92d32be-907004,2026-07-19T09:03:34.182722+00:00
Contracts Finder,ocds-b5fd17-eb5a666f-e6db-48f8-9b94-7baced06ac86_a4929393-8365-4644-8cee-601f7ecd8346-907002,SEN18685-SEN-TAXI-Forest Way School,SEN18685-SEN-TAXI-Forest Way School,Leicestershire County Council,,481051.0,GBP,2026-07-18,2026-07-15,award,complete,60000000,https://www.contractsfinder.service.gov.uk/Notice/a4929393-8365-4644-8cee-601f7ecd8346-907002,2026-07-19T09:03:34.182917+00:00
Contracts Finder,ocds-b5fd17-6c1db17f-4f0a-4719-b4ca-dde0072000a5_9949f8ab-95f4-41aa-a735-55a3a6fbaee7-906985,Taxi and MPV (1-8 seats) - Taxi and MPV (1-8 seats),"Tender details:
Vehicle type: Saloon
Passenger Assistant Required: No.

Proposed Taxi Route: 
From: TN3 9EJ
To: Uplands Academy, TN5 6AZ

Frequency: Monday to Friday
Daily School Time: 08:45-15:15
 This opportunity has been distributed on SProc.net",East Sussex County Council,,,GBP,2026-07-18,2026-07-14,award,complete,60000000,https://www.contractsfinder.service.gov.uk/Notice/9949f8ab-95f4-41aa-a735-55a3a6fbaee7-906985,2026-07-19T09:03:34.183085+00:00
