source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-029897_067544-2026,Taxi Vehicles with Passenger Assistant,Taxi Vehicles with Passenger Assistant,London Borough of Merton,,,GBP,2026-07-17,,award,complete,60170000,https://www.find-tender.service.gov.uk/Notice/067544-2026,2026-07-17T09:06:37.315418+00:00
FTS,ocds-h6vhtk-06cd77_067543-2026,fire compartmentation,Surveying and Design Purchase order:270003404,MEDWAY NHS FOUNDATION TRUST,,,GBP,2026-07-17,,award,complete,,https://www.find-tender.service.gov.uk/Notice/067543-2026,2026-07-17T09:06:37.315450+00:00
FTS,ocds-h6vhtk-029897_067542-2026,Taxi Vehicles with Passenger Assistant,Taxi Vehicles with Passenger Assistant,London Borough of Merton,,,GBP,2026-07-17,,award,complete,60170000,https://www.find-tender.service.gov.uk/Notice/067542-2026,2026-07-17T09:06:37.315458+00:00
FTS,ocds-h6vhtk-0694ea_067541-2026,PPE and Consumables,,,,,GBP,2026-07-17,,tenderCancellation,complete,,https://www.find-tender.service.gov.uk/Notice/067541-2026,2026-07-17T09:06:37.315466+00:00
FTS,ocds-h6vhtk-06cd76_067540-2026,11Kv connection works for Datacentre and Diagnostic Centre,"Engineering works to support the installation of an 11kV cable route at Bridgwater Community Hospital, including site preparation, utility surveys, trench excavation, duct installation, jointing pits, reinstatement works, traffic management measures, and associated enabling works.",SOMERSET NHS FOUNDATION TRUST,,,GBP,2026-07-17,,award,complete,,https://www.find-tender.service.gov.uk/Notice/067540-2026,2026-07-17T09:06:37.315470+00:00
FTS,ocds-h6vhtk-06cd75_067539-2026,DAERA-VSAHG-On-Farm Bovine TB Biosecurity Advice,"The Department of Agriculture, Environment and Rural Affairs (DAERA) is responsible for food, farming, environmental, fisheries, forestry and sustainability policy and the development of the rural sector in Northern Ireland. As part of its commitment to improving animal health and eradicating bovine tuberculosis (bTB), DAERA is seeking to procure a service provider to deliver on-farm veterinary biosecurity advice to cattle farms across Northern Ireland.
The purpose of this work is for veterinari","Department of Agriculture, Environment and Rural Affairs",,1900000.0,GBP,2026-07-17,2026-08-11,tender,active,,https://www.find-tender.service.gov.uk/Notice/067539-2026,2026-07-17T09:06:37.315475+00:00
FTS,ocds-h6vhtk-06cd74_067538-2026,Framework Agreement for the Procurement of Occupational Health Counselling Services,"Framework Agreement for the Procurement of Occupational Health Counselling services- A Below Threshold Contract regulated by Part 6 of the Procurement Act 2023 within the light touch category.
Gloucestershire County Council 'GCC' are looking to procure Occupational Health Counselors who will work with us to ensure the delivery of occupational health services and supporting the health and wellbeing of our workforces.
If your organisation is interested in participating in this project, please prov",Gloucestershire County Council,,370000.0,GBP,2026-07-17,2026-09-01,planning,planned,,https://www.find-tender.service.gov.uk/Notice/067538-2026,2026-07-17T09:06:37.315481+00:00
FTS,ocds-h6vhtk-029897_067537-2026,Taxi Vehicles with Passenger Assistant,Taxi Vehicles with Passenger Assistant,London Borough of Merton,,,GBP,2026-07-17,,award,complete,60170000,https://www.find-tender.service.gov.uk/Notice/067537-2026,2026-07-17T09:06:37.315494+00:00
FTS,ocds-h6vhtk-06cd73_067536-2026,"Competitive Land, Design and Build East Belfast","Ark Housing Association seeks to appoint successful economic operator (s) to provide Land, Design and Build projects in East Belfast for the provision of new build social housing.  This will include the supply of land, design and construction of homes to meet statutory requirements, DfC Housing Association Guide and regulatory requirements and Ark Housing Association design standards and performance specifications.  The competition seeks a minimum of 5 properties up to a maximum of 30.",Ark Housing Association,,,GBP,2026-07-17,2026-08-21,tender,active,,https://www.find-tender.service.gov.uk/Notice/067536-2026,2026-07-17T09:06:37.315500+00:00
FTS,ocds-h6vhtk-029897_067535-2026,Taxi Vehicles with Passenger Assistant,Taxi Vehicles with Passenger Assistant,London Borough of Merton,,,GBP,2026-07-17,,award,complete,60170000,https://www.find-tender.service.gov.uk/Notice/067535-2026,2026-07-17T09:06:37.315505+00:00
FTS,ocds-h6vhtk-06c66c_067534-2026,Safe Move Single Source,"Provision of a Single Source fully electronic, government-approved, property search solution for a period of two (2) years.
Scope of the service includes:
The procurement is for a fully electronic, government-approved, property search solution that provides the highest standards of accessibility available in the market.
• The service must deliver official property searches sourced directly from and interpreted by Local Authorities, ensuring statutory indemnities are maintained and passed on to e",YORKSHIRE WATER SERVICES LIMITED,,,GBP,2026-07-17,,award,complete,,https://www.find-tender.service.gov.uk/Notice/067534-2026,2026-07-17T09:06:37.315510+00:00
FTS,ocds-h6vhtk-029897_067533-2026,Taxi Vehicles with Passenger Assistant,Taxi Vehicles with Passenger Assistant,London Borough of Merton,,,GBP,2026-07-17,,award,complete,60170000,https://www.find-tender.service.gov.uk/Notice/067533-2026,2026-07-17T09:06:37.315514+00:00
FTS,ocds-h6vhtk-06cd72_067532-2026,Internet of Things,"The Authority is further extending its collaborative Dynamic Purchasing System (DPS) for Internet of Things (IoT) for an additional 12 months until 17 September 2027. The DPS will remain open for new suppliers to apply to join. However, existing suppliers that are currently on the DPS do not need to re-apply and will remain on the DPS. Full details of the requirement can be found on a previous Contract Notice which was issued on 5 July  2019, details as follows:
OJEU Number: 2019/S 128 313539
Re",Scottish Government,,3500000.0,GBP,2026-07-17,2027-09-17,tender,active,72000000,https://www.find-tender.service.gov.uk/Notice/067532-2026,2026-07-17T09:06:37.315518+00:00
FTS,ocds-h6vhtk-06cd71_067531-2026,SolidServer DDI Renewal (2026 - 2028),"Licence and support renewal for DNS, DHCP and IPAM (DDI) environments for a period of two (2) years.
Direct award to incumbent following unsuccessful GCA framework further competition.",Met Office,,,GBP,2026-07-17,,award,complete,,https://www.find-tender.service.gov.uk/Notice/067531-2026,2026-07-17T09:06:37.315527+00:00
FTS,ocds-h6vhtk-029897_067530-2026,Taxi Vehicles with Passenger Assistant,Taxi Vehicles with Passenger Assistant,London Borough of Merton,,,GBP,2026-07-17,,award,complete,60170000,https://www.find-tender.service.gov.uk/Notice/067530-2026,2026-07-17T09:06:37.315531+00:00
FTS,ocds-h6vhtk-029897_067529-2026,Taxi Vehicles with Passenger Assistant,Taxi Vehicles with Passenger Assistant,London Borough of Merton,,,GBP,2026-07-17,,award,complete,60170000,https://www.find-tender.service.gov.uk/Notice/067529-2026,2026-07-17T09:06:37.315535+00:00
FTS,ocds-h6vhtk-06a1ff_067528-2026,Film Scanner and Digitisation System,"The National Library of Scotland (‘the Library’) is looking for a suitably qualified, experienced and knowledgeable Supplier to supply, deliver, install, support and maintain a film scanner able to create digital copies of original films in 16mm, standard 8mm, super 8mm and 9.5mm film gauges. We also request an option for 35mm film gauges.
The equipment must demonstrate the ability to handle film gently, including where due to age and condition the film is warped, brittle, or where perforations ",National Library of Scotland,,150000.0,GBP,2026-07-17,2026-08-17,tender,active,48329000,https://www.find-tender.service.gov.uk/Notice/067528-2026,2026-07-17T09:06:37.315539+00:00
FTS,ocds-h6vhtk-06c53a_067527-2026,UK5 - Tri Service Information Portal - New Version,Tri Service Informartion Portal - recruitment service for armed forces personel,Ministry of Defence,,,GBP,2026-07-17,,award,complete,,https://www.find-tender.service.gov.uk/Notice/067527-2026,2026-07-17T09:06:37.315542+00:00
FTS,ocds-h6vhtk-029897_067526-2026,Taxi Vehicles,Taxi Vehicles,London Borough of Merton,,,GBP,2026-07-17,,award,complete,60170000,https://www.find-tender.service.gov.uk/Notice/067526-2026,2026-07-17T09:06:37.315546+00:00
FTS,ocds-h6vhtk-06c689_067525-2026,LCC - N&NE Lincolnshire Body Removals,"The services which are being procured as part of this Procurement are the removal of deceased person(s) from their place of death, or where they lie, under the Coroner’s jurisdiction directly to a mortuary or a place specified by the Coroner to allow for Coroner investigation. All arrangements must recognise the sensitive and distressing situations involving removal of the deceased. The deceased must be removed using suitable equipment and appropriate manual handling techniques ensuring no furth",Lincolnshire County Council,,,GBP,2026-07-17,2026-08-17,tender,active,,https://www.find-tender.service.gov.uk/Notice/067525-2026,2026-07-17T09:06:37.315550+00:00
