source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-06e420_077478-2026,14628 - Waters Edge Café - Decking Area Works,Replacement of decking at the café of Waters Edge Visitor Centre.,North Lincolnshire Council,,,GBP,2026-08-14,,award,complete,45210000,https://www.find-tender.service.gov.uk/Notice/077478-2026,2026-08-14T08:12:23.801935+00:00
FTS,ocds-h6vhtk-06e41f_077477-2026,2627-0085E Lindsey Mews - Employers Agent,"APPOINTMENT OF CLIENT'S AGENT IN RELATION TO 
LINDSEY MEWS",London Borough of Islington,,,GBP,2026-08-14,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077477-2026,2026-08-14T08:12:23.801969+00:00
FTS,ocds-h6vhtk-06e41e_077476-2026,Client Transport Services 2026 - 2034 - SEND,"Client Transport Services 2026 - 2034 - SEND : Moor House School
x3 students 
No PA
x1 Saloon (4 passenger seats)
Location of students: Horley & Lingfield
Location of school: Oxted",Surrey County Council,,,GBP,2026-08-14,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077476-2026,2026-08-14T08:12:23.801976+00:00
FTS,ocds-h6vhtk-06e41d_077475-2026,Heating & DHWS Plant Replacement,"Several significant deficiencies within the operational space heating and domestic hot water systems at units 16a Oakham Enterprise Park have been identified. The asset services multiple independent commercial businesses as well as in-house provision for vulnerable persons; it is therefore essential that corrective action is completed before the commencement of the forthcoming heat season 2026.27 to ensure continuity of said provision.
Rutland County Council therefore seeks an interested party a",Rutland County Council,,80000.0,GBP,2026-08-14,2026-09-07,tender,active,,https://www.find-tender.service.gov.uk/Notice/077475-2026,2026-08-14T08:12:23.801982+00:00
FTS,ocds-h6vhtk-06e41c_077474-2026,250315 - DFG - Lot 8,250315 - DFG - Lot 8 in North Lincolnshire,North Lincolnshire Council,,,GBP,2026-08-14,,award,complete,45210000,https://www.find-tender.service.gov.uk/Notice/077474-2026,2026-08-14T08:12:23.801987+00:00
FTS,ocds-h6vhtk-06e41b_077473-2026,"Provision of Supply, Installation and Maintenance of Fire Doors","Amplius invite tenders from suitably experienced organisations who can demonstrate knowledge, skill and innovation in delivering the supply, installation and maintenance of Fire Doors. Services will be delivered under a JCT for a maximum of 4 years: which will run for an initial period of 3 years with the option to extend by up to a further 1 year.
For more information about this opportunity, please visit the eSourcing portal at: 
https://www.delta-esourcing.com/tenders/UK-UK-Kents-Hill:-Fire-do",Amplius Living,,,GBP,2026-08-14,,tender,active,,https://www.find-tender.service.gov.uk/Notice/077473-2026,2026-08-14T08:12:23.801992+00:00
FTS,ocds-h6vhtk-06e41a_077472-2026,"DESIGN, SUPPLY, INSTALLATION AND INTEGRATION OF SOLAR PHOTOVOLTAIC SYSTEMS TO 150 PROPERTIES ACROSS NI","Arbour invites suppliers to tender for the Design, Supply, Installation and Integration of Solar Photovoltaic Systems to 150nr domestic social housing properties in Portadown, Lurgan, Banbridge, Newry, Lisburn, Hilden and Belfast.",Arbour Housing,,750000.0,GBP,2026-08-14,2026-09-02,tender,active,,https://www.find-tender.service.gov.uk/Notice/077472-2026,2026-08-14T08:12:23.801999+00:00
FTS,ocds-h6vhtk-06e419_077471-2026,250246 - DFG - Lot 8,250246 - DFG - Lot 8 in North Lincolnshire,North Lincolnshire Council,,,GBP,2026-08-14,,award,complete,45210000,https://www.find-tender.service.gov.uk/Notice/077471-2026,2026-08-14T08:12:23.802013+00:00
FTS,ocds-h6vhtk-0684d1_077470-2026,TD2358 - Museum & Art Gallery Refurbishment of the existing passenger lift,"Derby City Council (the Council) is undertaking this procurement to establish a contract for the refurbishment of the existing passenger lift at the Museum & Art Gallery, Derby, DE1 1BS.
The procurement process adopted by the Council is based on the 'Open' tendering procedure as detailed in the Procurement Act 2023 (the ""Act"") and the Procurement Regulations 2024 (the Regulations"".)
The contract period is 77 weeks; the contract is estimated to commence on 5th October 2026 and expire on 28th Marc",Derby City Council,,,GBP,2026-08-14,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077470-2026,2026-08-14T08:12:23.802018+00:00
FTS,ocds-h6vhtk-06e418_077469-2026,Partial Knee Replacement,Orthopeadic Partial Knee replacement Implants,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,,,GBP,2026-08-14,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077469-2026,2026-08-14T08:12:23.802024+00:00
FTS,ocds-h6vhtk-06e417_077468-2026,Client Transport Services 2026 - 2034 - SEND,"Client Transport Services 2026 - 2034 - SEND : Q22O/26
More House School
MPV small vehicle required for 4 x pupils
3 x pupils from Woking
1 x pupil from Normandy
No PA required.",Surrey County Council,,,GBP,2026-08-14,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077468-2026,2026-08-14T08:12:23.802028+00:00
FTS,ocds-h6vhtk-069d9b_077467-2026,Class 375 & 465 Simulator System Upgrade,The supply and installation of 14x Ultra Light Train Simulators and the development of 168km of high fidelity route maps,SE TRAINS LIMITED,,,GBP,2026-08-14,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077467-2026,2026-08-14T08:12:23.802035+00:00
FTS,ocds-h6vhtk-06e410_077466-2026,Lewisham Step Down Service,This is a variation to an existing contract to add an additional 5 beds,South London and Maudsley NHS Foundation Trust,,,GBP,2026-08-14,,awardUpdate,complete,,https://www.find-tender.service.gov.uk/Notice/077466-2026,2026-08-14T08:12:23.802039+00:00
FTS,ocds-h6vhtk-06e416_077465-2026,Client Transport Services 2026 - 2034 - SEND,"Client Transport Services 2026 - 2034 - SEND : 5 Passengers travelling into Gosden House School with Passenger Assistant, Large MPV, Cranleigh to Guildford
""Medical Details: Inhaler for Asthma which will be left in school. Cannot self administer.  
PA to complete https://www.educationforhealth.org/learn-with-us/learning-academy/additional-learning-materials/ """,Surrey County Council,,,GBP,2026-08-14,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077465-2026,2026-08-14T08:12:23.802042+00:00
FTS,ocds-h6vhtk-06d8b4_077464-2026,Sunderland Dedicated Discharge Vehicle Royal Hospital,"INTENTION TO AWARD
PTS Dedicated Discharge Vehicle Royal Hospital. A vehicle to support discharges at Sunderland Royal Hospital.  
NENC ICB intends to award a contract to an exisiting provider following a PSR2023 Direct Award Process C.
Contract Value £462,637 
Contract Term: 01/09/2026 - 30/09/2028",NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,,,GBP,2026-08-14,,tenderUpdate,,85143000,https://www.find-tender.service.gov.uk/Notice/077464-2026,2026-08-14T08:12:23.802046+00:00
FTS,ocds-h6vhtk-06e415_077463-2026,Installation of HTG valves across all THQ Building,Installation of isolation valves and drain points on all floors of THQ on the heating system to gain control of the heating system.,Leeds Teaching Hospitals NHS Trust,,,GBP,2026-08-14,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077463-2026,2026-08-14T08:12:23.802050+00:00
FTS,ocds-h6vhtk-06e414_077462-2026,Client Transport Services 2026 - 2034 - SEND,"Client Transport Services 2026 - 2034 - SEND : School - Auriol Junior School
x 2 students
No PA
x1 Saloon (4 passenger seats)
Location of students x 2 Sunbury-on-Thames TW16
Location of school - Epsom KT19",Surrey County Council,,,GBP,2026-08-14,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077462-2026,2026-08-14T08:12:23.802056+00:00
FTS,ocds-h6vhtk-05ef1c_077461-2026,Dietary Surveys and Analysis,"AWARD OF CONTRACT - Food Standards Scotland (FSS) is the public sector food body for Scotland.  Our vision is a food and drink environment that benefits, protects and is trusted by consumers.  We are here to make sure that food is safe to eat, ensure consumers know what they are eating, and improve the extent to which they have diets that are conducive to good health. The Nutrition Programme includes a dietary surveillance work stream to monitor and report progress towards the Scottish Dietary G",Food Standards Scotland (FSS),,,GBP,2026-08-14,,award,complete,79311000,https://www.find-tender.service.gov.uk/Notice/077461-2026,2026-08-14T08:12:23.802061+00:00
FTS,ocds-h6vhtk-06e413_077460-2026,"58a Bridge Street Morley, LS27 0EX – Installation of Palisade Fencing","Leeds Building Services (LBS) have a requirement for a subcontractor to supply and fit palisade fencing at 58a Bridge Street, Morley.",Leeds City Council,,30000.0,GBP,2026-08-14,2026-08-27,tender,active,,https://www.find-tender.service.gov.uk/Notice/077460-2026,2026-08-14T08:12:23.802067+00:00
FTS,ocds-h6vhtk-06e412_077459-2026,Treatment and Rehabilitation Services and Online Referral System,Treatment and Rehabilitaiton services for Scottish Ambulance Service and Public Services Delivery Scotland,Scottish Ambulance Service,,,GBP,2026-08-14,2026-09-17,tender,active,85100000,https://www.find-tender.service.gov.uk/Notice/077459-2026,2026-08-14T08:12:23.802074+00:00
FTS,ocds-h6vhtk-06e411_077458-2026,250294 - DFG - Lot 8,procurement 250294 - DFG - Lot 8 in North Lincolnshire,North Lincolnshire Council,,,GBP,2026-08-14,,award,complete,45210000,https://www.find-tender.service.gov.uk/Notice/077458-2026,2026-08-14T08:12:23.802078+00:00
FTS,ocds-h6vhtk-06e410_077457-2026,Lewisham Step Down Service,This is a variation to an existing contract to add an additional 5 beds,South London and Maudsley NHS Foundation Trust,,,GBP,2026-08-14,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077457-2026,2026-08-14T08:12:23.802082+00:00
FTS,ocds-h6vhtk-06e32e_077456-2026,Provision of Microsoft EA & Azure,Microsoft Enterprise Agreement Licenses & Microsoft Azure,Intellectual Property Office,,19000000.0,GBP,2026-08-14,2026-12-20,planningUpdate,planned,,https://www.find-tender.service.gov.uk/Notice/077456-2026,2026-08-14T08:12:23.802086+00:00
FTS,ocds-h6vhtk-06e32e_077455-2026,Provision of Microsoft EA & Azure,Microsoft Enterprise Agreement Licenses & Microsoft Azzure,Intellectual Property Office,,19000000.0,GBP,2026-08-14,2026-12-20,planningUpdate,planned,,https://www.find-tender.service.gov.uk/Notice/077455-2026,2026-08-14T08:12:23.802091+00:00
FTS,ocds-h6vhtk-058a18_077454-2026,Luton Town Centre Surgery APMS Contract [Direct Award Process C],"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board (ICB) have awarded an APMS contract for the Provision of Primary Medical Services at Luton Town Centre Surgery in Luton.","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",,,GBP,2026-08-14,,tenderUpdate,,85121100,https://www.find-tender.service.gov.uk/Notice/077454-2026,2026-08-14T08:12:23.802095+00:00
