source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-060a36_055922-2026,"Provision of Access Management service: servicing, maintenance and repairs","Access Management service
Curo wish to appoint a single contractor to carry out works comprising of a programme of servicing and maintenance (planned preventative maintenance), remedials, call out reactive repairs and reactive installations/upgrades across Curo's Access Control assets.
For this contracts, Access Control assets include:
• Powered Doors
• Powered Gates
• Powered Barriers
• Powered Shutters
• Salto Locks
• Intercoms
These assets require regular servicing and maintenance to ensure t",Curo Places Limited,,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055922-2026,2026-06-13T09:55:12.228402+00:00
FTS,ocds-h6vhtk-054f6c_055921-2026,Non-Emergency Patient Transport Service at Chelsea & Westminster Hospital NHS Foundation Trust with the Royal Marsden NHS Foundation Trust - Ref  C369487,The Provision of: Non-Emergency Patient Transport Service at Chelsea & Westminster Hospital NHS Foundation Trust with the Royal Marsden NHS Foundation Trust.,Chelsea and Westminster Hospital NHS Foundation Trust,,,GBP,2026-06-12,,award,complete,85143000,https://www.find-tender.service.gov.uk/Notice/055921-2026,2026-06-13T09:55:12.228406+00:00
FTS,ocds-h6vhtk-069449_055920-2026,"Contract for the Supply, Delivery, Installation, Programming, Commissioning of Audio Visual equipment to support GIFT City Campus","Queen's University Belfast require a Contract for the Supply, Delivery, Installation, Programming, Commissioning of Audio Visual equipment to support GIFT City Campus",Queen's University Belfast,,328000.0,GBP,2026-06-12,2026-07-07,tender,active,,https://www.find-tender.service.gov.uk/Notice/055920-2026,2026-06-13T09:55:12.228410+00:00
FTS,ocds-h6vhtk-05abf2_055919-2026,CBC-1850-T-SK -  Lamppost Electric Vehicle Charging Infrastructure and Associated Services in Central Bedfordshire (LEVI Tender 2),"Central Bedfordshire Council have been allocated £1,413,000 through the Local Electric Vehicle Infrastructure (LEVI) fund, which aims to increase the number of on-street low-powered charging points in residential areas and accelerate the commercialisation of this market.
The Council requires Service Providers for two concession contracts for the supply, installation, operation, management, and maintenance of a network of public electric vehicle charge points and associated services, at locations",Central Bedfordshire Council,,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055919-2026,2026-06-13T09:55:12.228414+00:00
FTS,ocds-h6vhtk-06b478_055918-2026,Apprenticeship Platform,"The University delivers a portfolio of apprenticeship programmes across multiple subject areas and employer partners. These programmes require the management of a complex learner journey including recruitment, onboarding, delivery of learning, monitoring of Off-the-Job training, compliance monitoring, employer engagement, and reporting to the DWP.",University of Plymouth,,,GBP,2026-06-12,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/055918-2026,2026-06-13T09:55:12.228418+00:00
FTS,ocds-h6vhtk-06b477_055917-2026,Body Armour,Provision of Body Armour,Merseyside Fire and Rescue Authority,,,GBP,2026-06-12,,award,complete,35000000,https://www.find-tender.service.gov.uk/Notice/055917-2026,2026-06-13T09:55:12.228422+00:00
FTS,ocds-h6vhtk-06b476_055916-2026,CW - Cath Labs Managed Equipment Service,Chelsea and Westminster Hospital NHS Foundation Trust Managed Equipment Service for the Catheterisation Laboratories. Short-term bridging contract to support a collaborative tender process to cover North West London Acute Provider Group's Theatres and Catheterisation Laboratories,Chelsea and Westminster Hospital NHS Foundation Trust,,4000000.0,GBP,2026-06-12,,planning,planned,,https://www.find-tender.service.gov.uk/Notice/055916-2026,2026-06-13T09:55:12.228426+00:00
FTS,ocds-h6vhtk-06b475_055915-2026,ICHT - Cath Labs Managed Equipment Service,Imperial College Healthcare NHS Trust Managed Equipment Service for the Catheterisation Laboratories. Short-term bridging contract to support a collaborative tender process to cover North West London Acute Provider Group's Theatres and Catheterisation Laboratories,Imperial College Healthcare NHS Trust,,48000000.0,GBP,2026-06-12,,planning,planned,,https://www.find-tender.service.gov.uk/Notice/055915-2026,2026-06-13T09:55:12.228430+00:00
FTS,ocds-h6vhtk-06b474_055914-2026,Beatties Development Delivery Strategy,"The City of Wolverhampton Council invites tenders from suitably qualified and experienced consultants to produce a comprehensive Development Delivery Strategy including Compulsory Purchase advice ('the Strategy') for the former Beatties building ('the site'), in Wolverhampton City Centre.
The purpose of this commission is to produce an evidence-based Strategy that will inform Council decision-making and set out a clear route to regeneration. The Strategy will establish the public interest case, ",Wolverhampton City Council,,100000.0,GBP,2026-06-12,2026-07-10,tender,active,,https://www.find-tender.service.gov.uk/Notice/055914-2026,2026-06-13T09:55:12.228436+00:00
FTS,ocds-h6vhtk-06b473_055913-2026,DSE Chairs and Assessments,"1.1 Background
Birmingham Children's Trust (the Trust) requires a Supplier to support compliance and good practice for staff who use display screen equipment (DSE) as part of their normal work. This includes ensuring staff have suitable workstation set-up, access to appropriate ergonomic seating, and timely implementation of adjustments identified through assessments. DSE assessments are required for DSE users and should be undertaken when new workstations are set up, new users start, changes oc",BIRMINGHAM CHILDREN'S TRUST COMMUNITY INTEREST COMPANY,,,GBP,2026-06-12,2026-07-01,tender,active,,https://www.find-tender.service.gov.uk/Notice/055913-2026,2026-06-13T09:55:12.228440+00:00
FTS,ocds-h6vhtk-05f2f4_055912-2026,"All Age Eating Disorder Service, NHS Norfolk and Waveney Integrated Care Board",NHS Norfolk and Waveney Integrated Care Board undertook a Competitive tenders from suitably qualified and experienced providers for the provision of an All Age Eating Disorder Service.<br/><br/>NHS Arden and Greater East Midlands CSU (AGCSU) is acting as an agent for and on behalf of the Commissioner and is supporting this Provider Selection Regime Competitive Process.<br/><br/>** Please note that from 1st April 2026 NHS Norfolk and Waveney ICB and NHS Suffolk and North East Essex ICB merged to ,NHS Norfolk & Waveney Integrated Care Board,,,GBP,2026-06-12,,tenderUpdate,,85100000,https://www.find-tender.service.gov.uk/Notice/055912-2026,2026-06-13T09:55:12.228445+00:00
FTS,ocds-h6vhtk-050945_055911-2026,"169_26 Paper Stationery, Office Storage Boxes and Associated Products","The procurement has been undertaken as per UK4 Tender notice identifier: 2025/S 000-071866; Procurement identifier (OCID): ocds-h6vhtk-050945.
ESPO catalogue framework covering the supply of repositionable notes, self-adhesive labels, envelopes, notebooks, pads, flipchart pads, cardboard storage boxes, filing modules and other associated products.
The Framework is divided into 9 lots.","Leicestershire County Council, trading as ESPO",,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055911-2026,2026-06-13T09:55:12.228449+00:00
FTS,ocds-h6vhtk-06b472_055910-2026,Repair Works for Van Dock,Repair and replacement works to a  wall in a van dock within police premises,Police and Crime Commissioner for South Wales,,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055910-2026,2026-06-13T09:55:12.228453+00:00
FTS,ocds-h6vhtk-05abf6_055909-2026,CBC-1849-T-SK - Electric Vehicle Charging Infrastructure and Associated Services in Central Bedfordshire (LEVI Tender 1),"Central Bedfordshire Council have been allocated £1,413,000 through the Local Electric Vehicle Infrastructure (LEVI) fund, which aims to increase the number of on-street low-powered charging points in residential areas and accelerate the commercialisation of this market.
The Council requires Service Providers for two concession contracts for the supply, installation, operation, management, and maintenance of a network of public electric vehicle charge points and associated services, at locations",Central Bedfordshire Council,,,GBP,2026-06-12,,awardUpdate,complete,,https://www.find-tender.service.gov.uk/Notice/055909-2026,2026-06-13T09:55:12.228457+00:00
FTS,ocds-h6vhtk-05abf6_055908-2026,CBC-1849-T-SK - Electric Vehicle Charging Infrastructure and Associated Services in Central Bedfordshire (LEVI Tender 1),"Central Bedfordshire Council have been allocated £1,413,000 through the Local Electric Vehicle Infrastructure (LEVI) fund, which aims to increase the number of on-street low-powered charging points in residential areas and accelerate the commercialisation of this market.
The Council requires Service Providers for two concession contracts for the supply, installation, operation, management, and maintenance of a network of public electric vehicle charge points and associated services, at locations",Central Bedfordshire Council,,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055908-2026,2026-06-13T09:55:12.228461+00:00
FTS,ocds-h6vhtk-06b471_055907-2026,SUMIT Project - Provision of Digital Products,"The SUMIT (Substance Use and Mental Health Interventions using Digital Technology) Project
is supported by PEACEPLUS, a programme managed by the Special EU Programmes Body (SEUPB).
The SUMIT Project will jointly develop, implement and evaluate a digitally enabled approach to enhance and inform the transformation of services within a test bed environment for 1,500 beneficiaries, adding value through three interrelated activities. 1. Collaborate with 4 local demonstrator sites in Northern Ireland ",University of Strathclyde,,833333.0,GBP,2026-06-12,2026-07-13,tender,active,72500000,https://www.find-tender.service.gov.uk/Notice/055907-2026,2026-06-13T09:55:12.228465+00:00
FTS,ocds-h6vhtk-06b11f_055906-2026,Major Projects Partnership - Preliminary Market Engagement,"National Grid hereby informs the market of an upcoming opportunity and to identify suppliers that may be able to supply the works required for the Major Projects Partnership and the Major Projects QUDM it will be called off from. This will include primarily 33 to 132kV Substation Construction, Underground Cabling and Overhead Tower Line Construction and Overhead Wood Pole Line Construction works.
ED3 (Electricity Distribution 3) refers to the next five-year electricity distribution price control",NATIONAL GRID UK LIMITED,,,GBP,2026-06-12,,planningUpdate,planning,,https://www.find-tender.service.gov.uk/Notice/055906-2026,2026-06-13T09:55:12.228469+00:00
FTS,ocds-h6vhtk-06b470_055905-2026,Reforms for Growth in Pakistan (RFG),"The Foreign, Commonwealth & Development Office (FCDO) is developing a business case for a seven-year economic governance programme in Pakistan, titled Reforms for Growth in Pakistan (RFG). RFG aims to build on the significant progress on economic reforms achieved over the past three years through predecessor programmes, capitalising on proven ways of working for this long-term agenda. RFG will use agile technical assistance, policy-driven research and economic diplomacy to support reforms to fou","Foreign, Commonwealth and Development Office",,95000000.0,GBP,2026-06-12,,planning,planned,,https://www.find-tender.service.gov.uk/Notice/055905-2026,2026-06-13T09:55:12.228478+00:00
FTS,ocds-h6vhtk-06b46f_055904-2026,Annual Primary Care Licence for Risk Assessment Software for Breast Clinics,Annual Primary Care Licence for Risk Assessment Software for Breast Clinics for University Hospitals of Derby & Burton NHS FT,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055904-2026,2026-06-13T09:55:12.228482+00:00
FTS,ocds-h6vhtk-06b46e_055903-2026,Reforms for Growth in Pakistan (RFG),"The Foreign, Commonwealth & Development Office (FCDO) is developing a business case for a seven-year economic governance programme in Pakistan, titled Reforms for Growth in Pakistan (RFG). RFG aims to build on the significant progress on economic reforms achieved over the past three years through predecessor programmes, capitalising on proven ways of working for this long-term agenda. RFG will use agile technical assistance, policy-driven research and economic diplomacy to support reforms to fou","Foreign, Commonwealth and Development Office",,95000000.0,GBP,2026-06-12,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/055903-2026,2026-06-13T09:55:12.228486+00:00
FTS,ocds-h6vhtk-050d89_055902-2026,Surge Laboratory Capacity in the event of a Health Emergency,"The UK Health Security Agency (UKHSA) has conducted a procurement under the Open Procedure in accordance with the Light Touch Regime for the provision of surge laboratory diagnostic testing capacity to support national responses to future public health emergencies.
Following tender evaluation and moderation, Randox Laboratories Limited has been identified as the highest-scoring bidder, and UKHSA intends to award the contract to Randox, subject to completion of the relevant standstill period.
UKH",Secretary of State for Health and Social Care acting as part of the Crown through UK Health Security Agency,,,GBP,2026-06-12,,awardUpdate,complete,,https://www.find-tender.service.gov.uk/Notice/055902-2026,2026-06-13T09:55:12.228493+00:00
FTS,ocds-h6vhtk-04b593_055901-2026,"Appointment of Integrated Consultant Team for Sperrinview Special School, Dungannon - Ref MA24-0000K403","Appointment of an Integrated Consultancy Team for the delivery of Sperrinview Special School. • be a co-educational Special School • Cater for children and young people from early years and primary, through to post-primary, including post-16 (known as 3-19) • be a flexible 3-19 model to meet the needs of all children and young people functioning within the Severe Learning Difficulty (SLD) range including children and young people with Profound and Multiple Learning Difficulties (PMLD) • Cater fo",the Education Authority,,,GBP,2026-06-12,,award,complete,71000000,https://www.find-tender.service.gov.uk/Notice/055901-2026,2026-06-13T09:55:12.228496+00:00
FTS,ocds-h6vhtk-06b46d_055900-2026,The Event Management Framework 2 (EMF2),"The Event Management Framework 2 (EMF2) is being developed by the Department for Culture, Media and Sport (DCMS) to provide a modern, flexible, and accessible route to market for government event requirements. The framework will enable departments and arm’s-length bodies to procure specialist Tier 2 event goods and services in a consistent, structured, and efficient way.
EMF2 is being procured as an Open Framework structured into the following lots:
Lot 1 - Stewarding, Crowd Management & Event O","Department for Culture, Media and Sport",,31000000.0,GBP,2026-06-12,,planning,planned,,https://www.find-tender.service.gov.uk/Notice/055900-2026,2026-06-13T09:55:12.228500+00:00
FTS,ocds-h6vhtk-060d97_055899-2026,Contract 54 - Responsive Repairs to Windows and Doors,"North Tyneside Council (the 'Authority') is seeking tenders to enter into a framework agreement (Framework) for the delivery of responsive repairs to windows and doors in its housing stock (hereinafter referred to as the Works).
The Authority's housing stock, as of 1 April 2023, was 14,243 rented homes, 1,692 garages and 927 homes in which the Authority has a leasehold interest.",North Tyneside Borough Council,,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055899-2026,2026-06-13T09:55:12.228504+00:00
FTS,ocds-h6vhtk-06b46c_055898-2026,Quick Address Search (QAS),The provision of software to verify and validate data for policing purposes.,Police and Crime Commissioner for Gwent,,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055898-2026,2026-06-13T09:55:12.228509+00:00
FTS,ocds-h6vhtk-06b464_055897-2026,Provision of outplacement services,"Eligible employees will be given access to a 1:1 outplacement programme, providing support from a Personal Career Coach for who will help build and tailor the programme around their specific needs. Access to personal career coaching is supported with unlimited access to a wide range of online career and job search resources, on demand webinars and wellbeing support, ensuring they have the resources needed to take the next career step confidently.",Department for Education,,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055897-2026,2026-06-13T09:55:12.228512+00:00
FTS,ocds-h6vhtk-06b46b_055896-2026,Procurement and Contract Management System,"The organisation currently operates an electronic procurement system and is seeking to explore opportunities to improve functionality, user experience, governance, reporting and contract lifecycle management.",THE DAVID ROSS EDUCATION TRUST,,,GBP,2026-06-12,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/055896-2026,2026-06-13T09:55:12.228516+00:00
FTS,ocds-h6vhtk-050d89_055895-2026,Surge Laboratory Capacity in the event of a Health Emergency,"The UK Health Security Agency (UKHSA) invites suitably qualified suppliers to participate in a tender exercise for the provision of surge laboratory diagnostic testing capacity to support national responses to future public health emergencies. 
UKHSA aims to maintain a scalable ‘surge model’ that supplements its internal laboratory network with externally contracted PCR testing capability. This model ensures that, in the event of a significant public health threat, the UK can rapidly increase te",Secretary of State for Health and Social Care acting as part of the Crown through UK Health Security Agency,,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055895-2026,2026-06-13T09:55:12.228521+00:00
FTS,ocds-h6vhtk-06b46a_055894-2026,"Farsley Farfield Primary School Roofing Works, PMP26",Roofing Works for Farsley Farfield Primary School under the PMP26 scheme,Leeds City Council,,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055894-2026,2026-06-13T09:55:12.228525+00:00
FTS,ocds-h6vhtk-06b469_055893-2026,Cleaning Services for Corporate Properties,"Cleaning Services for Corporate Properties in the Borough of Surrey Heath.
For more information about this opportunity, please visit the eSourcing portal at: 
https://www.delta-esourcing.com/tenders/UK-UK-Camberley:-Cleaning-services./WV33G2WB75
To respond to this opportunity, please click here: 
https://www.delta-esourcing.com/respond/WV33G2WB75",Surrey Heath Borough Council,,1150000.0,GBP,2026-06-12,2026-07-24,tender,active,,https://www.find-tender.service.gov.uk/Notice/055893-2026,2026-06-13T09:55:12.228528+00:00
FTS,ocds-h6vhtk-06b468_055892-2026,ORBIS Software,The provision of a software database that provides information based on consumer research data.,Police and Crime Commissioner for Gwent,,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055892-2026,2026-06-13T09:55:12.228533+00:00
FTS,ocds-h6vhtk-05d0d7_055891-2026,Neurodiversity and Support Services,"To provide learning support services to all LFB employees, including line managers of neurodiverse staff. The requirement is for the provision of full psychological assessments, co-coaching, one to one or group tutoring and learning support for neurodiversity, for  all London Fire Brigade staff.",London Fire Commissioner,,149999.0,GBP,2026-06-12,2026-07-15,tender,active,,https://www.find-tender.service.gov.uk/Notice/055891-2026,2026-06-13T09:55:12.228537+00:00
FTS,ocds-h6vhtk-04f957_055890-2026,Operator for Colne Market and Food Court,,,,,GBP,2026-06-12,,tenderCancellation,complete,,https://www.find-tender.service.gov.uk/Notice/055890-2026,2026-06-13T09:55:12.228542+00:00
FTS,ocds-h6vhtk-06b467_055889-2026,For the provision of Breathing Apparatus Servicing and Maintenance support,For the provision of Breathing Apparatus Servicing and Maintenance support for West Sussex Fire and Rescue Service,West Sussex County Council,,,GBP,2026-06-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/055889-2026,2026-06-13T09:55:12.228546+00:00
