source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-04f7cb_058865-2026,COV - Ice Cream Trading Concession - Godiva Festival 2025,,,,,GBP,2026-06-23,,contractTermination,,,https://www.find-tender.service.gov.uk/Notice/058865-2026,2026-06-23T10:34:55.717007+00:00
FTS,ocds-h6vhtk-06badd_058864-2026,Replace Block A flat roof over ICT & WCs incl' skylight renewal & ACM removals at Sampford Arundel Primary School,"The flat roof to Block A has deteriorated. Previous patch repairs are failing and the roof needs an upgrade, allowing for a new warm-roof system to be installed, together with a replacement skylight and the removal of asbestos containing materials, to facilitate the planned works.",Somerset Council,,,GBP,2026-06-23,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058864-2026,2026-06-23T10:34:55.717043+00:00
FTS,ocds-h6vhtk-06badc_058863-2026,Community Ultrasound Non-Obstetric Services,"NHS Mid and South Essex Integrated Care Board (herein ""the Authority"")'s intention to award a contract to Lakeside Medical Diagnostics Ltd to deliver  Community Ultrasound Non-Obstetric Services to the patients within Mid and South Essex's geographical footprint. The contract will be for 12 months months from 01st April 2026 - 31st March 2027. The aggregate contract value is £804,393 noting that these are zero value contracts - paid at local prices- based on planning values for 2025-26 and will ",NHS Essex Integrated Care Board,,,GBP,2026-06-23,,award,complete,85323000,https://www.find-tender.service.gov.uk/Notice/058863-2026,2026-06-23T10:34:55.717050+00:00
FTS,ocds-h6vhtk-0673f2_058862-2026,Procurement of Corporate Vehicle Tail Lift & Associated Equipment Maintenance Co,"The City Council operates approximately 35 vehicles that are fitted with goods lifts, wheelchair lifts, or ramps. To ensure compliance with the Lifting Operations and Lifting Equipment Regulations (LOLER) 1998, it is essential that all lifts undergo a statutory weight test annually, along with a thorough examination and inspection every six months by a competent person trained in tail lift maintenance.
The current maintenance contract for tail lift maintenance is set to expire on 31/07/2026. In ",Liverpool City Council,,,GBP,2026-06-23,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058862-2026,2026-06-23T10:34:55.717056+00:00
FTS,ocds-h6vhtk-05d451_058861-2026,Innovation Centre Operator: Innovation Martlesham,"Innovation Martlesham, located at Adastral Park, Suffolk, was launched by BT in 2000. In partnership with BT, we are now planning to appoint a new provider to take over the management of the Innovation Martlesham Business Club and to drive the future development of the cluster.
This opportunity is available in the 'Current Tenders' area of the Suffolk Sourcing portal. Interested parties are invited to express their interest to gain full access to the tender documentation.
The advertised value he",Suffolk County Council,,,GBP,2026-06-23,2026-07-21,tender,active,,https://www.find-tender.service.gov.uk/Notice/058861-2026,2026-06-23T10:34:55.717062+00:00
FTS,ocds-h6vhtk-064d2d_058860-2026,T26-018BUS Design and Development of an Interactive Digital Immersive Derry Girls Locations Trail Experience,"Derry City and Strabane District Council (DCSDC) invites written tenders from suitably experienced organisations for the design and development of an Interactive Digital and Immersive Derry Girls Locations Trail, delivering an innovative, self-guided visitor experience across the city. DCSDC currently operates the Derry Girls Exhibition at the Tower Museum, a unique and nostalgic visitor attraction that allows fans to step into the world of the hit television series Derry Girls. The exhibition f",Derry City and Strabane District Council,,,GBP,2026-06-23,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058860-2026,2026-06-23T10:34:55.717070+00:00
FTS,ocds-h6vhtk-065593_058859-2026,Emotional Health and  Wellbeing Navigators,"The service will provide evidence based, supported self-management interventions to improve emotional wellbeing, reduce vulnerabilities associated with substance misuse, and empower young people to make informed health decisions",Tameside Metropolitan Borough Council,,,GBP,2026-06-23,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058859-2026,2026-06-23T10:34:55.717074+00:00
FTS,ocds-h6vhtk-06a1dd_058858-2026,Provision of Hard Facilities Management Services (Hard FM),"Introduction
The Contracting Authority
North West Ambulance Service NHS Trust is an Ambulance Trust providing Paramedic   Emergency Services (PES), non-emergency Patient Transport Services (PTS) and 111 Services to a population of more than seven million across an area of 5,400 square miles. The North West region covers the areas of Greater Manchester, Cheshire and Mersey, Lancashire and Cumbria. Our headquarters is based in Greater Manchester but our services cover the whole region with three e",NORTH WEST AMBULANCE SERVICE NHS TRUST,,12500000.0,GBP,2026-06-23,,planning,planned,,https://www.find-tender.service.gov.uk/Notice/058858-2026,2026-06-23T10:34:55.717090+00:00
FTS,ocds-h6vhtk-06badb_058857-2026,C0967 - Brand Development Services,"Supply of branded templates, digital content, communication materials as required",National Wealth Fund Limited,,,GBP,2026-06-23,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058857-2026,2026-06-23T10:34:55.717096+00:00
FTS,ocds-h6vhtk-06bada_058856-2026,Home Electronics & Staff Benefit Scheme,"The Home and Electronics scheme provide employees with access to an extensive range of products, catering for the demands of a wide-ranging employee demographic. Employees can access a full range of home and electronics products from all major brands.",Liverpool City Council,,780000.0,GBP,2026-06-23,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/058856-2026,2026-06-23T10:34:55.717103+00:00
FTS,ocds-h6vhtk-06bad9_058855-2026,Provision of Web Protection Software,Web protect across Surrey and Sussex networks,The Police & Crime Commissioner for Sussex,,,GBP,2026-06-23,,award,complete,48760000,https://www.find-tender.service.gov.uk/Notice/058855-2026,2026-06-23T10:34:55.717108+00:00
FTS,ocds-h6vhtk-06bad8_058854-2026,Partnership House - serviced offices provider,Newcastle City Council would like to engage with the market regarding the management of vacant floor space within Partnership House.,Newcastle City Council,,350000.0,GBP,2026-06-23,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/058854-2026,2026-06-23T10:34:55.717111+00:00
