source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-05041d_077034-2026,Southend Day Surgery Unit Managed Services Operator,,,,,GBP,2026-08-13,,tenderCancellation,,,https://www.find-tender.service.gov.uk/Notice/077034-2026,2026-08-13T08:17:49.219833+00:00
FTS,ocds-h6vhtk-06e32d_077033-2026,Proc-26-104 | Wrexham City Centre Modelling,Transport modelling work to assess impact of major development and strategic transport schemes across Wrexham City transport network. ,Wrexham County Borough Council,,,GBP,2026-08-13,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077033-2026,2026-08-13T08:17:49.219863+00:00
FTS,ocds-h6vhtk-056549_077032-2026,Framework for Employers Agent & Associated Services,"A Framework for the provision of Employers Agent & Associated Services for use by Together Housing Association Ltd, together with its subsidiary organisations.
There are no percentage fees charged to suppliers.
The framework permits both call-off with and call-off without competition as mechanisms for call-off.",Together Housing Association Limited,,,GBP,2026-08-13,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077032-2026,2026-08-13T08:17:49.219871+00:00
FTS,ocds-h6vhtk-066ede_077031-2026,Knowsley 0-19(25) Healthy Child Programme,"The 0-19 Healthy Child Programme is a comprehensive, evidence-based public health framework which aims to improve the health and wellbeing of children, young people and their families under the PSR Most Suitable Provider route",Knowsley Council,,,GBP,2026-08-13,,award,complete,85100000,https://www.find-tender.service.gov.uk/Notice/077031-2026,2026-08-13T08:17:49.219875+00:00
FTS,ocds-h6vhtk-06d5e4_077030-2026,CS - People: ATAC - Provision of Medical Aid Services for UK Based Staff (UKBS) and Families in BHC Accra,Renewal of Medical Health Service subscription for UK Based Staff (UKBS) and Families in BHC Accra for the Year June 2026 to June 2027,"Foreign, Commonwealth and Development Office",,,GBP,2026-08-13,,awardUpdate,complete,,https://www.find-tender.service.gov.uk/Notice/077030-2026,2026-08-13T08:17:49.219879+00:00
FTS,ocds-h6vhtk-052695_077029-2026,0-19 Health Visiting and School Nursing,The London Borough of Harrow is modifying the contract with the Central and North West London NHS Foundation Trust (CNWL) (existing provider) for the provision of the 0-19 Health Visiting and School Nursing Services following the Direct Award in June 2025 that was awarded via a Direct Award Process C of the Provider Selection Regime 23 (PSR),London Borough of Harrow,,,GBP,2026-08-13,,tenderUpdate,,85100000,https://www.find-tender.service.gov.uk/Notice/077029-2026,2026-08-13T08:17:49.219884+00:00
FTS,ocds-h6vhtk-06e32c_077028-2026,Eastbourne Sports Complex Boiler Replacement,"The supply of all labour, plant and materials for the installation of new Gas Boilers in accordance with the drawings and Specification.",Darlington Borough Council,,,GBP,2026-08-13,,award,complete,44621200,https://www.find-tender.service.gov.uk/Notice/077028-2026,2026-08-13T08:17:49.219888+00:00
FTS,ocds-h6vhtk-06d5e4_077027-2026,CS - People: ATAC - Provision of Medical Aid Services for UK Based Staff (UKBS) and Families in BHC Accra,Renewal of Medical Health Service subscription for UK Based Staff (UKBS) and Families in BHC Accra for the Year June 2026 to June 2027,"Foreign, Commonwealth and Development Office",,,GBP,2026-08-13,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077027-2026,2026-08-13T08:17:49.219899+00:00
FTS,ocds-h6vhtk-06e32b_077026-2026,On-going maintenance Hub & Spoke dispensing registration – BSA 2026/2027,"To enable accurate capture of data with minimal administration burden to Commissioners, ICBs & pharmacy contractors, we have developed the Business Service Authority's (BSA) existing manage your service (MYS) portal used by the BSA to remunerate and reimburse contractors; the enhancement simplifies any Recording and data-capture process.
The database requires regular maintaining; regular updating of new Hub & Spoke arrangements and monthly reporting of hub & spoke arrangements across England.",NHS England,,,GBP,2026-08-13,,award,complete,,https://www.find-tender.service.gov.uk/Notice/077026-2026,2026-08-13T08:17:49.219905+00:00
FTS,ocds-h6vhtk-0497c2_077025-2026,Information Rights and Data Protection Compliance Case Management,"Award under the Crown Commercial Service G Cloud 14 framework agreement - RM1557.14.
The system facilitates the efficient management of Freedom of Information (FOI) and Environmental Information Regulations (EIR) requests, General Data Protection Regulation (GDPR) Individual Rights Requests, Third Party Data Protection requests, Data Protection Impact Assessments (DPIAs), Data Breaches, EIR Property Searches. Key features include workflow automation, role-based access control, audit trails, dead",Cheshire East Council,,,GBP,2026-08-13,,award,complete,48000000,https://www.find-tender.service.gov.uk/Notice/077025-2026,2026-08-13T08:17:49.219920+00:00
