source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-06ae72_058532-2026,PFR & DFR Scaffolding,Provision of Scaffolding to support PFR & DFR,Nuclear Restoration Services Limited,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058532-2026,2026-06-22T12:47:37.622349+00:00
FTS,ocds-h6vhtk-06ba27_058531-2026,HCC June 2026 - Pre Market Engagement (PME) Digital Mental Health Support for Young People,"As part of the evaluation of existing digital, online and virtual mental health services for children and young people in Hertfordshire, Hertfordshire Children and Young People's Mental Health System (CYPMHS) is running this premarket engagement session to understand the current marketplace. Providers are invited along to share their knowledge and expertise, including information about upcoming initiatives and developments in order to devise an indicative tender specification which will enable f",Hertfordshire County Council,,434000.0,GBP,2026-06-22,,planning,planned,85300000,https://www.find-tender.service.gov.uk/Notice/058531-2026,2026-06-22T12:47:37.622385+00:00
FTS,ocds-h6vhtk-06ba26_058530-2026,Habitats Regulations Assessment (HRA) / Appropriate Assessment (AA) of the Somerset Council Local Plan 2022-2044,Preparation of draft and final Habitats Regulations Assessment (HRA) and Appropriate Assessment (AA) of the Somerset Council Local Plan 2022-2044 for the Draft Content Report and Final Submission Somerset Local Plan. This is a statitory requirement of local development plans to assess and advise on the impact of policies and sites on Protected Habitats of International Importance.,Somerset Council,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058530-2026,2026-06-22T12:47:37.622393+00:00
FTS,ocds-h6vhtk-06ba25_058529-2026,Grounds Maintenance 26-30,"Appointing Nurture Landscape Services following a three-quote process to support our Grounds Maintenance PPM (Planned Preventive Maintenance) Service will support the Grounds Maintenance & EFM function with Grounds Maintenance PPM works such as hedge, bushes & vegetation trimming, grass strimming/cutting, weed spraying & leaf clearing for the Period 15th June 2026 to 30th March 2027 with the option to extend annually for a further 3 years.",Police and Crime Commissioner for Lancashire,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058529-2026,2026-06-22T12:47:37.622398+00:00
FTS,ocds-h6vhtk-06b588_058528-2026,Merseytravel Electrical Framework 2026-2030,"Liverpool City Region Combined Authority (LCRCA), acting through Merseytravel, intends to establish a single-supplier Framework Agreement for the provision of electrical replacement works, planned and reactive maintenance, lifecycle asset renewals, infrastructure upgrades, testing, inspection, commissioning, fault diagnosis, emergency response and associated specialist electrical engineering services.
The Framework will provide a compliant, flexible and efficient procurement route for the delive",Liverpool City Region Combined Authority,,12000000.0,GBP,2026-06-22,2026-07-20,tenderUpdate,active,,https://www.find-tender.service.gov.uk/Notice/058528-2026,2026-06-22T12:47:37.622406+00:00
FTS,ocds-h6vhtk-06ba1e_058527-2026,Supported Living Services,Supported Living Care and Support. User choice contract for 2 service users who wish to have continuity of care from this provider.,City of Bradford Metropolitan District Council,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058527-2026,2026-06-22T12:47:37.622410+00:00
FTS,ocds-h6vhtk-06ba24_058526-2026,Access to pay check household income data ,"The Welsh Local Government Association (WLGA), on behalf of a consortium of local authorities and other organisations in Wales, intends to directly award a contract to CACI Limited for continued access to the Paycheck household income dataset. The dataset provides modelled estimates of gross household income at individual postcode level and is used by consortium members to support work on Local Housing Market Assesments, Local Development Plans, Strategic Housing Investment Plans and Ward profil",WLGA,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058526-2026,2026-06-22T12:47:37.622415+00:00
FTS,ocds-h6vhtk-06ba23_058525-2026,SAC-27-010 International Engagement Requirement,"The Satellite Applications Catapult (the Catapult) is seeking to identify organisations with the capacity, expertise, and relevant international experience to support the development and delivery of its international engagement. The requirement is expected to focus on strengthening market insight, market push and priority country selection, overseas partner development, routes to market for UK companies, and practical implementation planning.  
The Catapult is particularly interested in hearing ",SATELLITE APPLICATIONS CATAPULT LIMITED,,60000.0,GBP,2026-06-22,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/058525-2026,2026-06-22T12:47:37.622428+00:00
FTS,ocds-h6vhtk-056682_058524-2026,Primary School Catering - Delivered In Hot Meals,Provide a delivered in hot meal service to primary schools across West Sussex.,West Sussex County Council,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058524-2026,2026-06-22T12:47:37.622434+00:00
FTS,ocds-h6vhtk-06ba1e_058523-2026,Supported Living Services,Supported Living Care and Support. User choice contract for 2 service users who wish to have continuity of care from this provider.,City of Bradford Metropolitan District Council,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058523-2026,2026-06-22T12:47:37.622438+00:00
FTS,ocds-h6vhtk-0406c4_058522-2026,Pharmacy Managment System,"Design, supply, implementation and support for a new Pharmacy Management System with ability to easily integrate into other health boards",NHS Golden Jubilee,,,GBP,2026-06-22,,award,complete,72416000,https://www.find-tender.service.gov.uk/Notice/058522-2026,2026-06-22T12:47:37.622443+00:00
FTS,ocds-h6vhtk-06ba22_058521-2026, COSHH Management System,"Caerphilly County Borough Council (“the Council”) is undertaking pre market engagement to inform a future procurement and implement  a comprehensive Control of Substances Hazardous to Health (COSHH) Management System. The system will support the effective identification, assessment, control, monitoring, and reporting of hazardous substances used across Council services.
The solution must provide a centralised, secure, and user-friendly platform to ensure full compliance with COSHH Regulations an",Caerphilly County Borough Council,,150000.0,GBP,2026-06-22,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/058521-2026,2026-06-22T12:47:37.622447+00:00
FTS,ocds-h6vhtk-06ba21_058520-2026, Local Land and Property Gazetteer (LLPG).  ,"Caerphilly County Borough Council (“the Council”) is undertaking pre market engagement to inform a future procurement for a  Local Land and Property Gazetteer (LLPG).  
The gazetteer is an address database (spatial and textual) maintained by local authorities to a consistent standard for inclusion in the National Land and Property Gazetteer (NLPG). The NLPG is a central repository or “hub” for all Local Land and Property Gazetteers (LLPGs) created by local authorities. All LLPGs must conform wit",Caerphilly County Borough Council,,250000.0,GBP,2026-06-22,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/058520-2026,2026-06-22T12:47:37.622451+00:00
FTS,ocds-h6vhtk-05de45_058519-2026,Local Vaccination Outreach Programme - South West - Lot 4 Devon,"NHS England South West (the Commissioner) sought to secure Provider(s) with the capability and capacity to deliver Local Vaccination Outreach services in line with the specified requirements. The outreach services aim to identify and address disparities in the uptake of vaccinations throughout the life course. The service is intended to support mitigation of gaps in core commissioned services and to support responses to outbreaks where required.
The outreach service was designed to provide a ver",NHS England,,,GBP,2026-06-22,,award,complete,85100000,https://www.find-tender.service.gov.uk/Notice/058519-2026,2026-06-22T12:47:37.622455+00:00
FTS,ocds-h6vhtk-06ba20_058518-2026,Contaminated Land Advice2,Contaminated Land Consultancy Services.,Woking Borough Council,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058518-2026,2026-06-22T12:47:37.622461+00:00
FTS,ocds-h6vhtk-06ba19_058517-2026,Membership Management Software,To provide membership management software for Leisure Centres including fitness and swim lesson management.,LEISURESK LIMITED,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058517-2026,2026-06-22T12:47:37.622465+00:00
FTS,ocds-h6vhtk-06ba1d_058516-2026,Post Office Branch- Park Barn,"Post Office Ltd is looking for a successful retailer to incorporate a Post Office Local into their existing or proposed business.
The offer available in this Post Office would be:
Post Office Local - integrating Post Office services into a vibrant and sustainable retail business, so they can be offered over the same opening hours. The exact layout and design will be agreed with you to suit your business.
Estimated Post Office fees:
In the current location in the range of £8,000 - £10,000 per ann",Post Office Limited,,,GBP,2026-06-22,2026-07-19,tenderUpdate,active,,https://www.find-tender.service.gov.uk/Notice/058516-2026,2026-06-22T12:47:37.622469+00:00
FTS,ocds-h6vhtk-06ba1f_058515-2026,Business Central Licenses,Purchase of Business Central Licenses,East Suffolk Council,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058515-2026,2026-06-22T12:47:37.622472+00:00
FTS,ocds-h6vhtk-06ba1e_058514-2026,Supported Living Services,Supported Living Care and Support. User choice contract for 2 service users who wish to have continuity of care from this provider.,City of Bradford Metropolitan District Council,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058514-2026,2026-06-22T12:47:37.622476+00:00
FTS,ocds-h6vhtk-058ab3_058513-2026,Bradford Teaching NHS Foundation Trust – Acute Contract,,NHS West Yorkshire Integrated Care Board,,,GBP,2026-06-22,,awardUpdate,,85110000,https://www.find-tender.service.gov.uk/Notice/058513-2026,2026-06-22T12:47:37.622479+00:00
FTS,ocds-h6vhtk-06ba1d_058512-2026,Post Office Branch- Park Barn,"Post Office Ltd is looking for a successful retailer to incorporate a Post Office Local into their existing or proposed business.
The offer available in this Post Office would be:
Post Office Local - integrating Post Office services into a vibrant and sustainable retail business, so they can be offered over the same opening hours. The exact layout and design will be agreed with you to suit your business.
Estimated Post Office fees:
In the current location in the range of £8,000 - £10,000 per ann",Post Office Limited,,,GBP,2026-06-22,2026-07-19,tender,active,,https://www.find-tender.service.gov.uk/Notice/058512-2026,2026-06-22T12:47:37.622483+00:00
FTS,ocds-h6vhtk-06ba1c_058511-2026,Commercial Kitchen Equipment  (Servicing and Inspection),"The scope of service is split into the following categories:
•	Fixed core services include:
o	General Management & Administration for the contract.
o	Kitchen Equipment Servicing and Maintenance. 
o	Annual Commercial Gas Safety Inspection.
•	The contract includes opportunity to price for additional ad-hoc repairs.",Woking Borough Council,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058511-2026,2026-06-22T12:47:37.622487+00:00
FTS,ocds-h6vhtk-0693ea_058510-2026,SBC 0126 Provision of Property Management Services and Business Support Services at the Business and Technology Centre (BTC) and Chells Industrial Units (CIU),"Provision of Property Management Services and Business Support Services at the Business Technology Centre (BTC), Bessemer Drive, Stevenage, SG1 2DX and Chells Industrial Units (CIU), The Glebe, Chells Way, Stevenage, SG2 0LQ. The contract value £6,274,035 excluding VAT £7,528,842 including VAT. The contract will run from 1st July 2026 - 30th June 2031.
Switching to direct award
By way of a Tender Notice issued on 23 January 2026 Stevenage Borough Council (Council) commenced a single stage tender",Stevenage Borough Council,,,GBP,2026-06-22,,award,complete,,https://www.find-tender.service.gov.uk/Notice/058510-2026,2026-06-22T12:47:37.622490+00:00
FTS,ocds-h6vhtk-06ba1b_058509-2026,"Contract for Removal, Disposal & Renewal of Pitched Roof Finishes","Contract for Removal, Disposal & Renewal of Pitched Roof Finishes at West Cross, Swansea ",City & County of Swansea,,180000.0,GBP,2026-06-22,2026-07-17,tender,active,,https://www.find-tender.service.gov.uk/Notice/058509-2026,2026-06-22T12:47:37.622494+00:00
