source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-06e1d8_076493-2026,DSI Phase 2,"The Data Sharing Infrastructure (DSI) is a socio-technical solution that makes it easier for the energy sector to share data and models in a scalable, secure, and resilient way by bringing together common processes, governance, and technology.  NESO has been appointed as the Interim DSI Coordinator for this activity.
This is a contract award specifically for Phase 2 of the programme. Phase 2 of the activity will involve the public launch of DSI which will require further development of the gover",NATIONAL ENERGY SYSTEM OPERATOR LIMITED,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076493-2026,2026-08-12T08:14:10.725251+00:00
FTS,ocds-h6vhtk-06e1f8_076492-2026,Client Transport Services 2026 - 2034 - SEND,"Client Transport Services 2026 - 2034 - SEND : Fox Grove school
x 4 pupils
x 1 PA for the harmony 
x MPV medium vehicle (6-7 passenger seats)
Pupils live in the following postcode areas: RH2 and KT20",Surrey County Council,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076492-2026,2026-08-12T08:14:10.725286+00:00
FTS,ocds-h6vhtk-06be78_076491-2026,"UK5 - Transparency Notice - 715882481 - Cyber Mission Data – Lots 4 & 5 (Cyber Testing, QA and Governance)","The contract covers cyber testing, quality assurance, and governance services to support Defence in maintaining the effectiveness and reliability of its cyber mission data. The supplier is responsible for testing cyber data products, ensuring they meet required standards, and overseeing governance processes to maintain data integrity and compliance.",Ministry of Defence,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076491-2026,2026-08-12T08:14:10.725297+00:00
FTS,ocds-h6vhtk-06e1c6_076490-2026,Network and Connectivity Market Engagement,"Market engagement for Network and Connectivity requirement, as per the below.
Underlay Connectivity Services :
Underlay Connectivity Services provide the carrier-based transport and access infrastructure that underpins Anglian Water's network estate. These services enable connectivity between sites, users, cloud platforms and operational environments, supporting the reliable delivery of business and operational services across both IT and OT domains. Solutions should be capable of meeting evolvi",Anglian Water Services Limited,,10000000.0,GBP,2026-08-12,,planningUpdate,planning,,https://www.find-tender.service.gov.uk/Notice/076490-2026,2026-08-12T08:14:10.725304+00:00
FTS,ocds-h6vhtk-06e1f7_076489-2026,Marlow Crt flat roof replacement works,The existing flat roof areas at Marlow Crt Corby are all failing and require replacing.,North Northamptonshire Council,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076489-2026,2026-08-12T08:14:10.725309+00:00
FTS,ocds-h6vhtk-06e1f6_076488-2026,Orchard House Re-roofing Contract,Replace all the existing roof materials to the block of 8 flats,North Northamptonshire Council,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076488-2026,2026-08-12T08:14:10.725314+00:00
FTS,ocds-h6vhtk-06e1f5_076487-2026,Multi Functional Devices & Digital Solutions,Leased and Purchased Multi-Functional Devices and Associated Services,Kent County Council (t/a Procurement Services),,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076487-2026,2026-08-12T08:14:10.725318+00:00
FTS,ocds-h6vhtk-06e1f4_076486-2026,Replacement Roofing (Gretton),"Replace roofs to 4no NNC properties at Gretton, Corby and Desborough",North Northamptonshire Council,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076486-2026,2026-08-12T08:14:10.725332+00:00
FTS,ocds-h6vhtk-06d71d_076485-2026,Individuals with Complex Needs,"The service is a whole-system, integrated approach, bringing together clinical expertise and social care-led coordination to address both the immediate healthcare needs and the wider determinants of health. This includes a strong emphasis on outreach, relationship-building, and person-centred support to re-engage individuals with mainstream services.
The service is to address gaps in provision, enhance system integration, and support a coordinated approach to improving health outcomes for some o",North Tyneside Borough Council,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076485-2026,2026-08-12T08:14:10.725341+00:00
FTS,ocds-h6vhtk-05d5b1_076484-2026,Framework Agreement for the Provision of Employability Services,The creation of an Employability Support Services Framework aims to provide the flexibility to create innovative solutions to address the distinct economic challenges within Highland communities. Please refer to the ITT documents for full details.,The Highland Council,,,GBP,2026-08-12,,award,complete,80000000,https://www.find-tender.service.gov.uk/Notice/076484-2026,2026-08-12T08:14:10.725347+00:00
FTS,ocds-h6vhtk-06e1f3_076483-2026,Fire Engineering Consultant Services,Fire Engineering Consultant Services,Historic Environment Scotland,,520000.0,GBP,2026-08-12,2026-09-14,tender,active,75251110,https://www.find-tender.service.gov.uk/Notice/076483-2026,2026-08-12T08:14:10.725352+00:00
FTS,ocds-h6vhtk-06b6d5_076482-2026,Helpline & Engagement Service,Helpline & Engagement Services,The Police and Crime Commissioner for Leicestershire,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076482-2026,2026-08-12T08:14:10.725357+00:00
FTS,ocds-h6vhtk-06e1f2_076481-2026,Rail Vehicle Electronics,"Transport for London (TfL), on behalf of its subsidiary London Underground Limited (LUL), is undertaking early market engagement to support the development of a comprehensive and flexible Rail Vehicle Electronics Framework Agreement. 
TfL will subsequently issue a Market Sounding Questionnaire (MSQ) document which details the scope of work required.
TfL seeks to engage with the supply market to understand capability, capacity, and viable delivery approaches for the Rail Vehicle Electronics Frame",Transport for London,,,GBP,2026-08-12,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/076481-2026,2026-08-12T08:14:10.725362+00:00
FTS,ocds-h6vhtk-05f1ef_076480-2026,SAFEGUARDING PARTNERSHIP TRAINING PROVIDER,"he Birmingham Safeguarding Children Partnership (BSCP) is seeking to commission a comprehensive programme of multi-agency safeguarding training for professionals and volunteers working with children and families across Birmingham. This procurement will support BSCP's statutory duty to ensure that organisations collaborate effectively to safeguard and promote the welfare of children.
BSCP is the statutory safeguarding partnership for Birmingham, comprising Birmingham City Council, Birmingham & So",BIRMINGHAM CHILDREN'S TRUST COMMUNITY INTEREST COMPANY,,,GBP,2026-08-12,2026-09-11,tender,active,,https://www.find-tender.service.gov.uk/Notice/076480-2026,2026-08-12T08:14:10.725369+00:00
FTS,ocds-h6vhtk-06e1f1_076479-2026,Provisioning and Implementation of a Source-to-Contract Solution,"CERN intends to place a contract for the provision and Implementation of a Source-to-Contract Solution. 
The scope includes the supply of licenses, including support, software maintenance (including all updates and upgrades) and hosting for a software solution (the ""Solution"") to manage the S2C business capabilities and processes, It also includes the Supply of services to support the design, implementation, testing and deployment, transformation and change management of the above-mentioned S2C ",CERN,,10000000.0,GBP,2026-08-12,,planning,planned,72000000,https://www.find-tender.service.gov.uk/Notice/076479-2026,2026-08-12T08:14:10.725374+00:00
FTS,ocds-h6vhtk-06c6f7_076478-2026,NCC1974 Cambois Wader Site Expansion Works,"Appointment of a contractor to deliver wader site expansion works at Cambois, Northumberland. The scope of works include the formation of five scrapes, coppicing of an existing hedgerow, planting of a new double hedgerow, installation of a double stock fence to protect the new planting, and the investigation and removal of existing field drains.",Northumberland County Council,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076478-2026,2026-08-12T08:14:10.725378+00:00
FTS,ocds-h6vhtk-06a849_076477-2026,Building a high-performance culture,"ORE Catapult has established a strong organisational culture rooted in inclusion, collaboration, and integrity, with a shared purpose, and a commitment to its people. Our next phase is to build on these foundations, evolving our culture into one that consistently delivers high levels of sustainable performance, aligned to the scale and ambition of our future challenges.
To support this ambition, ORE Catapult intends to engage a delivery partner to design and implement a leadership development jo",ORE Catapult,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076477-2026,2026-08-12T08:14:10.725383+00:00
FTS,ocds-h6vhtk-06e1f0_076476-2026,CSP26770 - Laser Optics,"Procurement Description
***** THIS IS A CONTRACT DETAILS NOTICE, NOT A CALL FOR COMPETITION *****
This procurement is being concluded without competition due to an absence of competition for technical reasons, only a particular supplier can supply the goods.
Brief Description of Requirement
Specialised supplier for LCF for Laser Optics",UK Research and Innovation,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076476-2026,2026-08-12T08:14:10.725389+00:00
FTS,ocds-h6vhtk-06e1ef_076475-2026,Provisioning and Implementation of an Enterprise Resource Planning and Integration Platform Solution,"CERN intends to place a contract for the provision of licences and implementation of an ERP solution. The scope includes software licences, implementation, configuration, integration with CERN business applications, data migration, testing, training and change management activities. The future contract will include an implementation agreement covering an estimated three-year implementation period followed by a separate licencing agreement of 11 years inclusive of optional extensions.",CERN,,10000000.0,GBP,2026-08-12,,planning,planned,72000000,https://www.find-tender.service.gov.uk/Notice/076475-2026,2026-08-12T08:14:10.725397+00:00
FTS,ocds-h6vhtk-06e1ee_076474-2026,Co-producing & evaluating interventions to support MMRV uptake Somali community,"NHS England aims to commission a project with an experienced supplier to co-produce, pilot and evaluate interventions to improve MMRV uptake in Somali communities. The project will look to co-produce and map a minimum of 5 priority interventions with key stakeholders through one-to-one semi-structured interviews, focus groups and workshops.",NHS England,,70000.0,GBP,2026-08-12,2026-09-11,tender,active,,https://www.find-tender.service.gov.uk/Notice/076474-2026,2026-08-12T08:14:10.725402+00:00
FTS,ocds-h6vhtk-069e4a_076473-2026,Events Management Services - Libya,"This tender seeks a strategic partner to manage the end-to-end logistics and delivery of our events portfolio. By centralising events management, we aim to leverage competitive bidding, achieve significant cost savings, and ensure a high-quality, consistent experience for all stakeholders and partners.",British Council,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076473-2026,2026-08-12T08:14:10.725406+00:00
FTS,ocds-h6vhtk-0591b6_076472-2026,Carers Support Services,"Provision of Carers Support Services for unpaid carers who live in North Tyneside.  The service will provide advice and local information relating to care and support for people and support for carers.
Value - £985,980 (aggregated value over 5 years which is the maximum contract period)
Provided under PA2023 - Open Procedure",North Tyneside Borough Council,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076472-2026,2026-08-12T08:14:10.725410+00:00
FTS,ocds-h6vhtk-06e1ed_076471-2026,National Generic Pharmaceuticals – Project Revive,"National Generic Pharmaceuticals – Project Revive
DCE/DSW regions – 01/04/27 to 31/01/29 (22 months)
DLS/DNE regions – 01/04/27 to 31/01/29 (22 months)
DLN/DNW regions – 01/04/27 to 31/01/29 (22 months)",NHS England,,1.0,GBP,2026-08-12,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/076471-2026,2026-08-12T08:14:10.725414+00:00
FTS,ocds-h6vhtk-06e1ec_076470-2026,High Performance Teams Workshops,This contract is for the provision of specialist leadership development services by Wakeup (UK) Ltd to support the UK Health Security Agency (UKHSA) Chief Operating Officer (COO) Senior Leadership Team. The supplier will design and deliver a tailored High Performance Team development programme.,Secretary of State for Health and Social Care acting as part of the Crown through UK Health Security Agency,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076470-2026,2026-08-12T08:14:10.725417+00:00
FTS,ocds-h6vhtk-06b8d9_076469-2026,COV - Cleaning Services at Central Library 2026,"Coventry City Council have requirements for a cleaning attendant for the toilet facilities on ground floor, Central Library, Smithford Way.  The service is currently being provided by AAFD Services Ltd and coming to an end on 21st October 2026.",Coventry City Council,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076469-2026,2026-08-12T08:14:10.725421+00:00
FTS,ocds-h6vhtk-068506_076468-2026,Wavendon Gate School Heat Emitters Replacements,"Milton Keynes City Council are currently out to tender for the provision of Wavendon Gate School Heat Emitters Replacements 
The Specification of Works (dated 16/04/2026) outlines the upgrade of life expired fan convectors at Wavendon Gate School. The works consist of the removal of the life expired units, installation of new units, alterations to pipework, and relevant making good. 
Please refer to 26 04 16 Wavendon Gate School - Specification of Works REV A AFI for further information.
Further",Milton Keynes City Council,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076468-2026,2026-08-12T08:14:10.725425+00:00
FTS,ocds-h6vhtk-06e1eb_076467-2026,"Procurement support and project managing works to Unit 9 Mercantile Road, Houghton-le-Spring","Provision of procurement support and project managing works to Unit 9 Mercantile Road, Houghton-le-Spring",Sunderland City Council,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076467-2026,2026-08-12T08:14:10.725429+00:00
FTS,ocds-h6vhtk-06e1ea_076466-2026,ERA licence,ERA Licence 2026-27,LEEDS TRINITY UNIVERSITY,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076466-2026,2026-08-12T08:14:10.725433+00:00
FTS,ocds-h6vhtk-06e1e9_076465-2026,Briefing and feasibility exercise at Chertsey Evidence Store,Briefing and feasibility exercise at Chertsey Evidence Store. Direct Award under a Framework which is SCF,The Police and Crime Commissioner for Surrey,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076465-2026,2026-08-12T08:14:10.725439+00:00
FTS,ocds-h6vhtk-06a262_076464-2026,Printing & Advertising Services for BC Qatar,British council Qatar requirement for printing and advertising agencies,British Council,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076464-2026,2026-08-12T08:14:10.725442+00:00
FTS,ocds-h6vhtk-06e136_076463-2026,Design services for the Stokes House building on the ERA Leatherhead site,Design services for the Stokes House building on the ERA Leatherhead site. Direct Award under a Framework which is SCF,The Police and Crime Commissioner for Surrey,,,GBP,2026-08-12,,award,complete,,https://www.find-tender.service.gov.uk/Notice/076463-2026,2026-08-12T08:14:10.725446+00:00
FTS,ocds-h6vhtk-06e1e8_076462-2026,UK_996 - Platform for hosting the Study UK online courses (MOOCs),"A hosting platform for online learning courses, which would have, as a minimum, the following functionality: to host multiple online courses for 6,000 + learners for each course, ability to support texts, videos, questionnaires, tests, Q&A sections, test functions, possibility of adding educators and facilitators, collect learners' data and run reports. The platform provider should also be able to promote the courses through their marketing channels.",British Council,,270000.0,GBP,2026-08-12,2026-09-11,tender,active,,https://www.find-tender.service.gov.uk/Notice/076462-2026,2026-08-12T08:14:10.725450+00:00
