source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-06b6f1_065059-2026,Zenith Multi Academy Trust - Dynamic Market 2026,"Establishment of a Dynamic Market pursuant to section 34 of the Procurement Act 2023 for the physical supply of gas & electricity to all Authority sites along with associated invoicing and query management services. A Dynamic Market is a procurement mechanism that:
•remains open to new suppliers throughout its duration;
•allows suppliers to apply for admission at any time;
•enables the Authority to conduct competitive selection processes among admitted suppliers",Zenith Multi Academy Trust,,,GBP,2026-07-10,,award,,,https://www.find-tender.service.gov.uk/Notice/065059-2026,2026-07-10T10:21:05.162037+00:00
FTS,ocds-h6vhtk-06c84c_065058-2026,PR21 -  B265 Suite C Specialist Equipment,"The project objective is to provide temporary accommodation for the TSE mice, currently housed in B126 which is scheduled for demolition during Q1 2027 to make way for the new NBC science hubs.  Suite C has been identified for this purpose and requires some alterations to make the suite suitable.  These alterations require the purchase of some specialist equipment which is the subject of this contract.","DEPARTMENT FOR ENVIRONMENT, FOOD AND RURAL AFFAIRS",,,GBP,2026-07-10,,award,complete,,https://www.find-tender.service.gov.uk/Notice/065058-2026,2026-07-10T10:21:05.162067+00:00
FTS,ocds-h6vhtk-06c84b_065057-2026,Maintenance of Evac Chairs,This project is for the maintenance of evac chairs for a period of 5 years,Surrey and Borders Partnership NHS Foundation Trust,,,GBP,2026-07-10,,award,complete,,https://www.find-tender.service.gov.uk/Notice/065057-2026,2026-07-10T10:21:05.162073+00:00
FTS,ocds-h6vhtk-06c826_065056-2026,Flexible Lifelong Learning,"Cardiff University is commencing the procurement for the supply of Online Programme Management (OPM) services on a pay per service basis.
The University is currently undertaking a programme of work to provide the necessary insights and lay the groundwork for a strategic approach to fully online post graduate taught portfolio development and delivery, with a proposed start date for the first phase of the portfolio being September 2027.",Cardiff University,,5000000.0,GBP,2026-07-10,,planningUpdate,planning,,https://www.find-tender.service.gov.uk/Notice/065056-2026,2026-07-10T10:21:05.162078+00:00
FTS,ocds-h6vhtk-067466_065055-2026,UKP ORGANISATIONAL DEVELOPMENT,"The UK Portfolio is seeking a single supplier or a consortium of suppliers to: - support funded organisations to assess their organisation effectiveness - support funded organisations to identify development areas - provide training/support/advice to enable organisations to develop their effectiveness in the identified areas The UK Fund is a funding programme that covers two distinct thematic areas: - Connected Communities - Youth Voice The first awards were granted in February 2024, focusing on",The National Lottery Community Fund,,,GBP,2026-07-10,,award,complete,,https://www.find-tender.service.gov.uk/Notice/065055-2026,2026-07-10T10:21:05.162083+00:00
FTS,ocds-h6vhtk-05f0bf_065054-2026,Targeted Adult Weight Management,,,,,GBP,2026-07-10,,tenderCancellation,complete,,https://www.find-tender.service.gov.uk/Notice/065054-2026,2026-07-10T10:21:05.162087+00:00
FTS,ocds-h6vhtk-06ac9d_065053-2026,Scholars' Education Trust - Energy 2026,"Establishment of a Dynamic Market pursuant to section 35 of the Procurement Act 2023 for the physical supply of gas and electricity to all Authority sites along with associated invoicing and query management services. A Dynamic Market is a procurement mechanism that:
•remains open to new suppliers throughout its duration;
•allows suppliers to apply for admission at any time;
•enables the Authority to conduct competitive selection processes among admitted suppliers.
Details on how the Dynamic Mar",Scholars' Education Trust,,,GBP,2026-07-10,,award,,,https://www.find-tender.service.gov.uk/Notice/065053-2026,2026-07-10T10:21:05.162092+00:00
FTS,ocds-h6vhtk-06c84a_065052-2026,Hazel Court Salt Barn,City of York Council are seeking a contractor to deliver the 'Hazel Court Salt Barn' contract.,City of York Council,,,GBP,2026-07-10,,award,complete,,https://www.find-tender.service.gov.uk/Notice/065052-2026,2026-07-10T10:21:05.162103+00:00
FTS,ocds-h6vhtk-06c849_065051-2026,Quotation for the renewal of its Salesforce licences,Camden Borough council seeks to renew it's licences for both Public Sector Foundation Advanced and licences for Customer Communities for Public logins.,London Borough of Camden,,,GBP,2026-07-10,,award,complete,72000000,https://www.find-tender.service.gov.uk/Notice/065051-2026,2026-07-10T10:21:05.162112+00:00
FTS,ocds-h6vhtk-06c848_065050-2026,Market Engagement- Adventure playgrounds,"The Council is seeking to procure 4  site-specific service contracts to deliver adventure playground services for the following locations:
Shakespeare Walk Adventure Playground (Stoke Newington)
Evergreen Adventure Playground (Dalston)
Homerton Grove Adventure Playground (Homerton)
Pearson Street Adventure Playground (Hoxton)
The Providers are required to have experience in the safe management of adventure playgrounds to deliver:
Inclusive Environments: Dedicated support for SEND and neurodiverg",London Borough of Hackney,,1477500.0,GBP,2026-07-10,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/065050-2026,2026-07-10T10:21:05.162117+00:00
FTS,ocds-h6vhtk-06c847_065049-2026,Global Mobility - Subscription Renewal,"Subscription for the provision of highly granular vehicle production and export data by plant, model, propulsion, engine and transmission type.",Department for Business & Trade,,,GBP,2026-07-10,,award,complete,,https://www.find-tender.service.gov.uk/Notice/065049-2026,2026-07-10T10:21:05.162122+00:00
FTS,ocds-h6vhtk-06a1fc_065048-2026,Train Data Connectivity & Passenger Wifi Replacement 2026,"Contract to remove, replace, manage and support a new train to wayside data solution (which may include mobile data and low earth orbit data solutions) and to provide on train data, including passenger Wi-Fi.",C2C RAILWAY LIMITED,,6500000.0,GBP,2026-07-10,,planningUpdate,planned,,https://www.find-tender.service.gov.uk/Notice/065048-2026,2026-07-10T10:21:05.162127+00:00
FTS,ocds-h6vhtk-06acaf_065047-2026,Blessed Edward Bamber Catholic Multi-Academy Trust - Electricity 2026,"Establishment of a Dynamic Market pursuant to section 35 of the Procurement Act 2023 for the physical supply of electricity to all Authority sites along with associated invoicing and query management services. A Dynamic Market is a procurement mechanism that:
•remains open to new suppliers throughout its duration;
•allows suppliers to apply for admission at any time;
•enables the Authority to conduct competitive selection processes among admitted suppliers.
Details on how the Dynamic Market will",Blessed Edward Bamber Catholic Multi-Academy Trust,,,GBP,2026-07-10,,award,,,https://www.find-tender.service.gov.uk/Notice/065047-2026,2026-07-10T10:21:05.162133+00:00
FTS,ocds-h6vhtk-06c846_065046-2026,"Design, supply and installation of a play area at Mulberry Green, Poringland","Poringland Parish Council is keen to provide a play area which can be enjoyed for many years to come.  It must cater for a broad range of children, from 5 to 15 years old.  It must also cater, in some way, for children with a range of disabilities. The new play equipment will replace all existing items and combine the two fenced areas into a single contiguous space.  The area should provide an attractive and calming setting and should sit well in the landscape.",Poringland Parish Council,,150000.0,GBP,2026-07-10,2026-08-12,tender,active,,https://www.find-tender.service.gov.uk/Notice/065046-2026,2026-07-10T10:21:05.162139+00:00
FTS,ocds-h6vhtk-06c845_065045-2026,WSFT - Nursing - Quality Assurance solution (IT),"A cloud-based quality assurance and performance management platform used to support audit, inspection and compliance activities. The system enables the collection, analysis and reporting of quality-related data, supports action tracking and performance monitoring, and provides dashboards and workflow tools to assist organisations in managing assurance processes and continuous improvement activities.",West Suffolk NHS Foundation Trust,,,GBP,2026-07-10,,award,complete,,https://www.find-tender.service.gov.uk/Notice/065045-2026,2026-07-10T10:21:05.162142+00:00
FTS,ocds-h6vhtk-06c844_065044-2026,Casework Management System,Casework Management System in relation to Coroner's services,Blackpool Borough Council,,,GBP,2026-07-10,,award,complete,,https://www.find-tender.service.gov.uk/Notice/065044-2026,2026-07-10T10:21:05.162146+00:00
